chr	start	end	strand	repName	ID	mappability
chr4	62056597	62056933	+	RLTR9A3A	ESCTE1396	1
chr4	62063063	62063457	-	RLTR9D	ESCTE1397	1
chr4	62075019	62075072	-	RLTR9D	ESCTE1398	1
chr4	62075131	62075465	-	RLTR9D	ESCTE1399	1
chr4	62089810	62090144	+	RLTR9A3A	ESCTE1400	1
chr4	62097993	62098341	+	RLTR9A3A	ESCTE1401	1
chr4	62113115	62113511	-	RLTR9D	ESCTE1402	1
chr4	62119999	62120375	-	RLTR9D	ESCTE1403	1
chr4	62194937	62195253	+	RLTR9A	ESCTE1404	1
chr4	62201492	62201829	+	RLTR9A	ESCTE1405	1
chr4	62240704	62241053	+	RLTR9E	ESCTE1406	1
chr4	62916926	62917335	-	RLTR9D	ESCTE1407	0.902439
chr4	62921767	62922151	-	RLTR9D	ESCTE1408	0.9220779
chr4	65012906	65013230	-	RLTR9D	ESCTE1409	0.93846154
chr4	66737473	66737881	+	RLTR9E	ESCTE1410	1
chr4	68814060	68814473	+	RLTR9E	ESCTE1411	1
chr4	69626608	69627010	+	RLTR9D	ESCTE1412	0.87593055
chr4	70417966	70418156	+	RLTR9A	ESCTE1413	1
chr4	70418300	70418438	+	RLTR9A	ESCTE1414	1
chr4	70657506	70657921	+	RLTR9E	ESCTE1415	1
chr4	70664857	70665244	+	RLTR9E	ESCTE1416	0.92268044
chr4	70990252	70990430	-	RLTR9A	ESCTE1417	1
chr4	70990397	70990474	-	RLTR9A	ESCTE1418	1
chr4	72008901	72008963	+	RLTR9D	ESCTE1419	1
chr4	72719964	72720728	-	RLTR13D6	ESCTE1420	0.9869281
chr4	73202168	73202243	-	RLTR9A3	ESCTE1421	1
chr4	73208967	73208989	-	RLTR9A3	ESCTE1422	0
chr4	73209325	73209576	-	RLTR9A3	ESCTE1423	1
chr4	73464520	73464756	-	RLTR9F	ESCTE1424	1
chr4	73518565	73518945	-	RLTR9A2	ESCTE1425	1
chr4	73593512	73593918	+	RLTR9B2	ESCTE1426	1
chr4	73964838	73964988	-	RLTR9E	ESCTE1427	1
chr4	73981300	73981687	+	RLTR9D	ESCTE1428	0.9484536
chr4	74367889	74368272	+	RLTR9E	ESCTE1429	1
chr4	75003316	75003676	-	RLTR9A3B	ESCTE1430	1
chr4	75300663	75301055	+	RLTR9D	ESCTE1431	1
chr4	75812325	75812728	+	RLTR9E	ESCTE1432	0.9752475
chr4	77003464	77003855	+	RLTR9D2	ESCTE1433	0.9744898
chr4	77310570	77311005	+	RLTR9D	ESCTE1434	1
chr4	78411599	78411929	-	RLTR9A3	ESCTE1435	1
chr4	78772853	78773245	-	RLTR9F	ESCTE1436	0.9745547
chr4	78782526	78783405	-	RLTR13D6	ESCTE1437	1
chr4	79362449	79362848	-	RLTR9D	ESCTE1438	0.975
chr4	79639469	79639710	-	RLTR13D6	ESCTE1439	1
chr4	79639723	79639933	-	RLTR13D6	ESCTE1440	1
chr4	80207252	80207631	+	RLTR9E	ESCTE1441	1
chr4	80858782	80858838	+	RLTR9A4	ESCTE1442	1
chr4	83257359	83257682	+	RLTR9A3	ESCTE1443	1
chr4	86034181	86034548	-	RLTR9F	ESCTE1444	0.8097826
chr4	89711323	89711739	+	RLTR9D	ESCTE1445	0.76019186
chr4	89723912	89724309	+	RLTR9D	ESCTE1446	0.92462313
chr4	90203439	90203771	-	RLTR9D	ESCTE1447	0.9399399
chr4	90235653	90236023	+	RLTR9D2	ESCTE1448	0.94609165
chr4	90239468	90239808	+	RLTR9B2	ESCTE1449	1
chr4	90259691	90260072	+	RLTR9A2	ESCTE1450	1
chr4	90261912	90262261	+	RLTR9D	ESCTE1451	0.8857143
chr4	90270490	90270834	+	RLTR9D	ESCTE1452	1
chr4	92903337	92903737	-	RLTR9D	ESCTE1453	0.92518705
chr4	94903209	94904158	+	RLTR13D6	ESCTE1454	0.85263157
chr4	96184733	96185137	+	RLTR9D	ESCTE1455	1
chr4	96189293	96189700	+	RLTR9D	ESCTE1456	0.85294116
chr4	97202893	97203291	-	RLTR9D	ESCTE1457	1
chr4	98883449	98883784	+	RLTR9A3B	ESCTE1458	1
chr4	99447942	99448291	+	RLTR9A	ESCTE1459	1
chr4	100499021	100499400	-	RLTR9D	ESCTE1460	0.9736842
chr4	101022613	101022989	-	RLTR9A3B	ESCTE1461	0.9469496
chr4	101917287	101917703	+	RLTR9E	ESCTE1462	0.92805755
chr4	101950839	101951238	+	RLTR9E	ESCTE1463	0.925
chr4	103166126	103166520	-	RLTR9E	ESCTE1464	0.9240506
chr4	104801605	104801952	-	RLTR9A	ESCTE1465	1
chr4	108145469	108145893	-	RLTR9E	ESCTE1466	1
chr4	108977914	108978329	+	RLTR9D	ESCTE1467	1
chr4	110780038	110780426	-	RLTR9D	ESCTE1468	0.9485861
chr4	111963257	111963896	-	RLTR13D6	ESCTE1469	0.984375
chr4	112092103	112092976	-	RLTR13D6	ESCTE1470	0.89702517
chr4	112159449	112159828	-	RLTR9E	ESCTE1471	0.9736842
chr4	112164595	112164978	-	RLTR9E	ESCTE1472	0.9739583
chr4	112379547	112379960	+	RLTR9E	ESCTE1473	1
chr4	112654881	112655292	-	RLTR9E	ESCTE1474	1
chr4	112795053	112795169	-	RLTR9A	ESCTE1475	1
chr4	112804320	112804669	-	RLTR9A	ESCTE1476	1
chr4	112847989	112848398	+	RLTR9C	ESCTE1477	1
chr4	112940990	112941940	+	RLTR13D6	ESCTE1478	0.915878
chr4	113391169	113391488	-	RLTR9E	ESCTE1479	0.90625
chr4	113457071	113457455	-	RLTR9A	ESCTE1480	1
chr4	113477595	113477954	-	RLTR9A	ESCTE1481	1
chr4	113659158	113660055	+	RLTR13D6	ESCTE1482	0.9777283
chr4	114044425	114045311	-	RLTR13D6	ESCTE1483	0.9549042
chr4	114104749	114105156	-	RLTR9D	ESCTE1484	0.95098037
chr4	114241565	114241892	-	RLTR9E	ESCTE1485	0.9085366
chr4	115232714	115233581	-	RLTR13D6	ESCTE1486	0.8847926
chr4	115279477	115280344	-	RLTR13D6	ESCTE1487	0.76958525
chr4	115557790	115558171	-	RLTR9E	ESCTE1488	1
chr4	115561149	115561543	-	RLTR9E	ESCTE1489	1
chr4	115992311	115992613	+	RLTR13D6	ESCTE1490	0.9339934
chr4	115992761	115993425	+	RLTR13D6	ESCTE1491	0.9548872
chr4	117629334	117629405	+	RLTR13D6	ESCTE1492	1
chr4	118711674	118712028	-	RLTR9A3	ESCTE1493	0.97183096
chr4	118741399	118741800	+	RLTR9D	ESCTE1494	0.97512436
chr4	118746845	118747202	+	RLTR9D	ESCTE1495	0.8603352
chr4	118759146	118759484	-	RLTR9A	ESCTE1496	1
chr4	118768637	118769013	-	RLTR9A	ESCTE1497	1
chr4	118899582	118899909	+	RLTR9A3	ESCTE1498	1
chr4	118931046	118932002	-	RLTR13D6	ESCTE1499	0.8955068
chr4	122029376	122029741	+	RLTR9A	ESCTE1500	1
chr4	122586942	122587060	-	RLTR9C	ESCTE1501	1
chr4	122590254	122590687	-	RLTR9C	ESCTE1502	1
chr4	124500045	124500147	+	RLTR9A3A	ESCTE1503	1
chr4	128763352	128764056	-	RLTR13D6	ESCTE1504	0.9574468
chr4	128764203	128764467	-	RLTR13D6	ESCTE1505	1
chr4	133502193	133502432	+	RLTR9A3A	ESCTE1506	1
chr4	133502563	133502638	+	RLTR9A3A	ESCTE1507	1
chr4	133798316	133798467	+	RLTR9B2	ESCTE1508	1
chr4	135305862	135306268	-	RLTR9F	ESCTE1509	0.95085996
chr4	135926839	135927216	-	RLTR9A2	ESCTE1510	1
chr4	138931735	138932086	+	RLTR9A3B	ESCTE1511	1
chr4	141093355	141093658	-	RLTR9F	ESCTE1512	1
chr4	141270079	141270489	-	RLTR9B	ESCTE1513	1
chr4	143464822	143464844	+	RLTR9A3	ESCTE1514	1
chr4	143465188	143465325	+	RLTR9A3	ESCTE1515	1
chr4	143618102	143618474	-	RLTR9D	ESCTE1516	0.9463807
chr4	143636372	143636733	-	RLTR9B	ESCTE1517	1
chr4	143769822	143770385	-	RLTR13D6	ESCTE1518	0.9468085
chr4	143770558	143770907	-	RLTR13D6	ESCTE1519	0.85714287
chr4	143844269	143845217	+	RLTR13D6	ESCTE1520	0.8840885
chr4	143871060	143871452	+	RLTR9B	ESCTE1521	1
chr4	143894495	143894870	+	RLTR9D	ESCTE1522	0.92021275
chr4	144145963	144146433	+	RLTR9F	ESCTE1523	0.9787686
chr4	144239278	144239627	+	RLTR13D6	ESCTE1524	0.6857143
chr4	144239777	144240361	+	RLTR13D6	ESCTE1525	0.94871795
chr4	144631923	144631957	-	RLTR13D6	ESCTE1526	1
chr4	144722087	144722280	+	RLTR9A3A	ESCTE1527	1
chr4	144722840	144723016	+	RLTR9A3A	ESCTE1528	1
chr4	144735349	144735705	+	RLTR9A3A	ESCTE1529	1
chr4	144807167	144807561	+	RLTR9D	ESCTE1530	0.9746835
chr4	145366419	145366768	+	RLTR9C	ESCTE1531	0.9714286
chr4	148093223	148093370	-	RLTR13D6	ESCTE1532	1
chr4	148093409	148093481	-	RLTR13D6	ESCTE1533	1
chr4	148093697	148094345	-	RLTR13D6	ESCTE1534	0.9691834
chr4	149621251	149621533	-	RLTR9A3	ESCTE1535	1
chr4	152615877	152616301	+	RLTR9F	ESCTE1536	0.85882354
chr4	153186545	153186878	+	RLTR9A3	ESCTE1537	1
chr4	153578347	153578484	+	RLTR9D	ESCTE1538	1
chr4	153610989	153611373	-	RLTR9A3	ESCTE1539	1
chr4	155480700	155481015	+	RLTR9A	ESCTE1540	1
chr4	155670293	155670688	+	RLTR9D	ESCTE1541	0.94949496
chr5	3036960	3037353	+	RLTR9E	ESCTE1542	0.5406091
chr5	3872256	3872662	-	RLTR9E	ESCTE1543	0.97542995
chr5	3943059	3943455	-	RLTR9D	ESCTE1544	0.8488665
chr5	4106990	4107384	-	RLTR9E	ESCTE1545	0.9240506
chr5	4314738	4315125	+	RLTR9E	ESCTE1546	0.81958765
chr5	4318086	4318497	+	RLTR9E	ESCTE1547	0.92718446
chr5	4395249	4395612	+	RLTR9F	ESCTE1548	1
chr5	5956100	5956513	-	RLTR9E	ESCTE1549	1
chr5	5998743	5999151	+	RLTR9E	ESCTE1550	0.92665035
chr5	6298511	6298818	-	RLTR9A3	ESCTE1551	1
chr5	6407773	6408150	-	RLTR9E	ESCTE1552	1
chr5	6423083	6423466	-	RLTR9E	ESCTE1553	0.8697917
chr5	6462945	6463351	-	RLTR9D	ESCTE1554	0.8034398
chr5	6474051	6474094	-	RLTR9D	ESCTE1555	1
chr5	6474093	6474207	-	RLTR9D	ESCTE1556	1
chr5	6676147	6676305	+	RLTR9E	ESCTE1557	0.7484277
chr5	6676393	6676593	-	RLTR9E	ESCTE1558	0.9502488
chr5	6795138	6796074	+	RLTR13D6	ESCTE1559	0.9252935
chr5	7364729	7365142	+	RLTR9E	ESCTE1560	0.9758454
chr5	7645749	7646180	-	RLTR9E	ESCTE1561	0.9537037
chr5	7723333	7723746	-	RLTR9D	ESCTE1562	0.9516908
chr5	8006415	8006750	+	RLTR9A3B	ESCTE1563	1
chr5	8034608	8035000	-	RLTR9D	ESCTE1564	0.8982188
chr5	8959945	8960316	-	RLTR9A3B	ESCTE1565	1
chr5	9006640	9006996	+	RLTR9D	ESCTE1566	0.9439776
chr5	9030868	9031167	+	RLTR9B	ESCTE1567	0.96666664
chr5	9143078	9143336	+	RLTR9B2	ESCTE1568	0.976834
chr5	9145323	9145521	+	RLTR9B2	ESCTE1569	1
chr5	9755475	9756331	+	RLTR13D6	ESCTE1570	0.9883314
chr5	10200053	10200379	+	RLTR9A3	ESCTE1571	1
chr5	10282923	10283343	-	RLTR9D	ESCTE1572	1
chr5	10640748	10640858	+	RLTR9A3	ESCTE1573	1
chr5	10641252	10641400	+	RLTR9A3	ESCTE1574	1
chr5	10763644	10764046	+	RLTR9D	ESCTE1575	0.8511166
chr5	10923123	10923502	+	RLTR9A3B	ESCTE1576	0
chr5	11016177	11016554	+	RLTR9A3B	ESCTE1577	0
chr5	11103692	11104069	+	RLTR9A3B	ESCTE1578	0
chr5	11158253	11158632	+	RLTR9A3B	ESCTE1579	0.3736842
chr5	11235151	11235514	+	RLTR9A3B	ESCTE1580	0.35714287
chr5	11317424	11317787	+	RLTR9A3B	ESCTE1581	0
chr5	11395579	11395957	+	RLTR9A3B	ESCTE1582	0
chr5	11473702	11474081	+	RLTR9A3B	ESCTE1583	0
chr5	11571025	11571402	+	RLTR9A3B	ESCTE1584	0
chr5	11658067	11658444	+	RLTR9A3B	ESCTE1585	0
chr5	11746438	11746801	+	RLTR9A3B	ESCTE1586	0
chr5	11824659	11825037	+	RLTR9A3B	ESCTE1587	0
chr5	11897101	11897464	+	RLTR9A3B	ESCTE1588	0
chr5	12049879	12050346	+	RLTR9F	ESCTE1589	1
chr5	12095986	12096372	-	RLTR9F	ESCTE1590	1
chr5	12668431	12668860	-	RLTR9C	ESCTE1591	1
chr5	12782674	12783061	+	RLTR9D	ESCTE1592	0.9484536
chr5	12846851	12846889	-	RLTR9E	ESCTE1593	1
chr5	12851293	12851711	-	RLTR9E	ESCTE1594	0.97613364
chr5	12872713	12873113	-	RLTR9E	ESCTE1595	1
chr5	12965178	12965571	+	RLTR9E	ESCTE1596	1
chr5	13614498	13614925	-	RLTR9E	ESCTE1597	0.8598131
chr5	14370893	14371594	+	RLTR13D6	ESCTE1598	0.92877495
chr5	14493994	14494120	-	RLTR13D6	ESCTE1599	1
chr5	14494268	14495114	-	RLTR13D6	ESCTE1600	0.9409681
chr5	15774493	15774858	-	RLTR9A3B	ESCTE1601	1
chr5	16425378	16425745	+	RLTR9D2	ESCTE1602	1
chr5	16968606	16969465	-	RLTR13D6	ESCTE1603	1
chr5	17410391	17410718	-	RLTR9A3	ESCTE1604	1
chr5	17417116	17417307	-	RLTR9A3	ESCTE1605	1
chr5	17778022	17778413	-	RLTR9B2	ESCTE1606	1
chr5	17778699	17779069	+	RLTR9E	ESCTE1607	1
chr5	17779149	17779322	+	RLTR9B2	ESCTE1608	1
chr5	17779616	17779716	+	RLTR9B2	ESCTE1609	1
chr5	18017778	18018118	-	RLTR9A3	ESCTE1610	1
chr5	18076314	18076503	-	RLTR9A3B	ESCTE1611	1
chr5	18077899	18077949	-	RLTR9A3B	ESCTE1612	1
chr5	18083957	18084328	-	RLTR9A3B	ESCTE1613	1
chr5	18453309	18453723	+	RLTR9E	ESCTE1614	0.9518072
chr5	18561377	18561519	+	RLTR9E	ESCTE1615	1
chr5	18565592	18566008	+	RLTR9E	ESCTE1616	1
chr5	18688552	18688967	+	RLTR9E	ESCTE1617	1
chr5	18793821	18794226	-	RLTR9E	ESCTE1618	0.92610836
chr5	18799508	18799917	-	RLTR9E	ESCTE1619	0.9512195
chr5	19052593	19052989	+	RLTR9D	ESCTE1620	1
chr5	19404061	19405005	-	RLTR13D6	ESCTE1621	0.8941799
chr5	19630745	19631122	-	RLTR9A3	ESCTE1622	1
chr5	19635172	19635511	-	RLTR9A3	ESCTE1623	1
chr5	20710703	20711118	-	RLTR9E	ESCTE1624	0.8798077
chr5	20741147	20741589	-	RLTR9B	ESCTE1625	0.97742665
chr5	20973928	20974220	-	RLTR9A3	ESCTE1626	1
chr5	22309134	22309461	+	RLTR9A3	ESCTE1627	1
chr5	22425601	22426568	+	RLTR13D6	ESCTE1628	0.91735536
chr5	22560802	22561758	+	RLTR13D6	ESCTE1629	0.9059561
chr5	22616923	22617287	-	RLTR9D2	ESCTE1630	0.9726027
chr5	23362515	23362860	+	RLTR9E	ESCTE1631	0.88439304
chr5	23382206	23382503	-	RLTR9A	ESCTE1632	0.96644294
chr5	24203413	24203846	-	RLTR9B2	ESCTE1633	1
chr5	26335198	26335569	+	RLTR9A2	ESCTE1634	1
chr5	26476365	26477125	+	RLTR13D6	ESCTE1635	0.9474376
chr5	26477269	26477525	+	RLTR13D6	ESCTE1636	0.9610895
chr5	26622144	26622398	-	RLTR9B2	ESCTE1637	1
chr5	26703499	26704336	-	RLTR13D6	ESCTE1638	0.89260143
chr5	27420165	27420375	-	RLTR9D	ESCTE1639	1
chr5	27421000	27421410	-	RLTR9D	ESCTE1640	0.8540146
chr5	27882903	27882985	-	RLTR9A3B	ESCTE1641	1
chr5	28427562	28427602	-	RLTR9A3A	ESCTE1642	1
chr5	28439308	28439651	-	RLTR9A3A	ESCTE1643	1
chr5	29727036	29727372	+	RLTR9A3	ESCTE1644	1
chr5	29925772	29926035	+	RLTR9A3	ESCTE1645	1
chr5	30045766	30045954	+	RLTR9E	ESCTE1646	0.94708997
chr5	30046449	30046643	+	RLTR9E	ESCTE1647	0.94871795
chr5	30059623	30060028	+	RLTR9E	ESCTE1648	0.9507389
chr5	30173186	30173611	-	RLTR9C	ESCTE1649	0.8826291
chr5	30251632	30251713	-	RLTR9A2	ESCTE1650	1
chr5	30659885	30660034	-	RLTR9D2	ESCTE1651	1
chr5	30660166	30660210	-	RLTR9D2	ESCTE1652	1
chr5	30660231	30660457	-	RLTR9D2	ESCTE1653	0.91189426
chr5	30678826	30678899	+	RLTR13D6	ESCTE1654	1
chr5	32578216	32578287	+	RLTR9D	ESCTE1655	1
chr5	32578670	32578984	+	RLTR9D	ESCTE1656	1
chr5	33077431	33077777	+	RLTR9A	ESCTE1657	1
chr5	34934660	34934892	+	RLTR9A	ESCTE1658	1
chr5	36759289	36759659	-	RLTR9F	ESCTE1659	0.9191375
chr5	38608285	38608707	+	RLTR9E	ESCTE1660	0.92907804
chr5	40890598	40890920	-	RLTR9A3	ESCTE1661	1
chr5	40896680	40897008	-	RLTR9A3	ESCTE1662	1
chr5	42537809	42537878	+	RLTR9A4	ESCTE1663	1
chr5	43860588	43860963	-	RLTR9E	ESCTE1664	1
chr5	43968792	43969106	+	RLTR9A3	ESCTE1665	1
chr5	45621582	45621901	+	RLTR9A	ESCTE1666	1
chr5	47020002	47020253	+	RLTR9A3	ESCTE1667	1
chr5	47020429	47020494	+	RLTR9A3	ESCTE1668	1
chr5	48869590	48870001	-	RLTR9E	ESCTE1669	0.9514563
chr5	52711510	52711717	-	RLTR9E	ESCTE1670	0.9519231
chr5	54616383	54617319	-	RLTR13D6	ESCTE1671	0.8932764
chr5	55067781	55068200	-	RLTR9C	ESCTE1672	1
chr5	55082233	55082425	-	RLTR13D6	ESCTE1673	1
chr5	55082658	55083451	-	RLTR13D6	ESCTE1674	0.91183877
chr5	55310999	55311260	-	RLTR9A3	ESCTE1675	1
chr5	55311290	55311314	-	RLTR9A3	ESCTE1676	1
chr5	55461389	55461777	+	RLTR9F	ESCTE1677	1
chr5	55677677	55678064	-	RLTR9D	ESCTE1678	0.9484536
chr5	55791652	55792057	-	RLTR9E	ESCTE1679	0.9507389
chr5	56291576	56291954	-	RLTR9E	ESCTE1680	0.94722956
chr5	56633439	56634385	+	RLTR13D6	ESCTE1681	0.9260824
chr5	56680055	56680354	+	RLTR9E	ESCTE1682	0.93333334
chr5	56937746	56938152	+	RLTR9E	ESCTE1683	0.9017199
chr5	57074063	57074234	+	RLTR9A2	ESCTE1684	1
chr5	57074325	57074643	+	RLTR9B	ESCTE1685	0.968652
chr5	57422302	57422707	+	RLTR9E	ESCTE1686	0.92610836
chr5	57587098	57587502	+	RLTR9E	ESCTE1687	1
chr5	58941484	58941852	+	RLTR9A2	ESCTE1688	1
chr5	58945456	58945731	+	RLTR9A2	ESCTE1689	1
chr5	58948073	58948228	+	RLTR9A2	ESCTE1690	1
chr5	59298183	59298654	-	RLTR9F	ESCTE1691	1
chr5	59413543	59413967	+	RLTR9B2	ESCTE1692	1
chr5	59449607	59449998	+	RLTR9E	ESCTE1693	0.9744898
chr5	59827201	59827947	+	RLTR13D6	ESCTE1694	1
chr5	59827979	59828035	+	RLTR13D6	ESCTE1695	1
chr5	60007169	60008045	-	RLTR13D6	ESCTE1696	0.9885975
chr5	60263900	60264730	+	RLTR13D6	ESCTE1697	1
chr5	60882289	60883153	-	RLTR13D6	ESCTE1698	0.88439304
chr5	60989104	60990043	-	RLTR13D6	ESCTE1699	0.9574468
chr5	61049482	61049859	+	RLTR9E	ESCTE1700	0.94708997
chr5	61117119	61118003	-	RLTR13D6	ESCTE1701	0.97740114
chr5	61184712	61185159	-	RLTR9D	ESCTE1702	0.79910713
chr5	61630967	61631767	-	RLTR13D6	ESCTE1703	0.937578
chr5	62462167	62462513	+	RLTR9A3A	ESCTE1704	0.9711816
chr5	63185395	63185796	+	RLTR9D	ESCTE1705	0.9502488
chr5	63518086	63518451	-	RLTR9E	ESCTE1706	1
chr5	64901312	64901709	-	RLTR9E	ESCTE1707	0.8743719
chr5	66329358	66329723	+	RLTR9A	ESCTE1708	1
chr5	67799858	67800193	+	RLTR9A	ESCTE1709	1
chr5	68295658	68296043	-	RLTR9D	ESCTE1710	0.7668394
chr5	68412700	68412994	+	RLTR9A3	ESCTE1711	1
chr5	68413332	68413354	+	RLTR9A3	ESCTE1712	0
chr5	68563386	68563430	-	RLTR9A3B	ESCTE1713	1
chr5	68563433	68563509	-	RLTR9A3B	ESCTE1714	1
chr5	70198856	70199272	+	RLTR9C	ESCTE1715	0.9760192
chr5	70551801	70552212	+	RLTR9E	ESCTE1716	0.92718446
chr5	70896621	70897009	+	RLTR9D2	ESCTE1717	0.92287916
chr5	71510393	71510770	+	RLTR9B	ESCTE1718	1
chr5	72196462	72196833	-	RLTR9A3A	ESCTE1719	0.9731183
chr5	73886902	73887220	+	RLTR13D6	ESCTE1720	1
chr5	73887248	73887808	+	RLTR13D6	ESCTE1721	1
chr5	74073321	74073664	+	RLTR9A3	ESCTE1722	1
chr5	76103742	76104145	-	RLTR9D	ESCTE1723	0.87623763
chr5	77184048	77184448	+	RLTR9D	ESCTE1724	1
chr5	77188887	77189208	+	RLTR9A3	ESCTE1725	1
chr5	79043172	79043406	+	RLTR9A3	ESCTE1726	1
chr5	79585284	79585617	-	RLTR9A3	ESCTE1727	1
chr5	79679123	79679499	+	RLTR9D2	ESCTE1728	1
chr5	79705500	79705805	+	RLTR9E	ESCTE1729	1
chr5	79786015	79786379	+	RLTR9A	ESCTE1730	1
chr5	79826508	79826817	-	RLTR9A3A	ESCTE1731	1
chr5	80467721	80468093	-	RLTR9A3B	ESCTE1732	1
chr5	82253467	82254350	+	RLTR13D6	ESCTE1733	0.9434389
chr5	82514600	82514968	-	RLTR9A	ESCTE1734	1
chr5	82986172	82986461	+	RLTR9C	ESCTE1735	0.9655172
chr5	82986530	82986614	+	RLTR9C	ESCTE1736	1
chr5	83718470	83718847	-	RLTR9F	ESCTE1737	1
chr5	84583569	84583831	-	RLTR9D	ESCTE1738	1
chr5	85060791	85060990	+	RLTR13D6	ESCTE1739	0.9
chr5	85067243	85067913	+	RLTR13D6	ESCTE1740	0.92548436
chr5	85737089	85737259	+	RLTR9E	ESCTE1741	1
chr5	85738520	85738799	+	RLTR9E	ESCTE1742	1
chr5	86064004	86064296	+	RLTR13D6	ESCTE1743	0.9658703
chr5	86064293	86064598	+	RLTR13D6	ESCTE1744	0.9346405
chr5	86407163	86407539	-	RLTR9D	ESCTE1745	1
chr5	86692216	86692622	-	RLTR9F	ESCTE1746	1
chr5	86851737	86852080	+	RLTR9A2	ESCTE1747	1
chr5	86858384	86858774	+	RLTR9A2	ESCTE1748	1
chr5	87452626	87452860	+	RLTR9D	ESCTE1749	0.87234044
chr5	87452890	87453054	+	RLTR9D	ESCTE1750	1
chr5	87654843	87655199	-	RLTR9A	ESCTE1751	1
chr5	87685108	87685512	-	RLTR9C	ESCTE1752	0.8271605
chr5	87739205	87739382	+	RLTR9D2	ESCTE1753	1
chr5	87772104	87772512	-	RLTR9D	ESCTE1754	0.90220046
chr5	88255474	88256431	+	RLTR13D6	ESCTE1755	0.9791232
chr5	88291238	88291655	-	RLTR9E	ESCTE1756	0.7966507
chr5	88294937	88295350	-	RLTR9E	ESCTE1757	1
chr5	88311279	88311665	-	RLTR9D	ESCTE1758	0.92248064
chr5	88348488	88348874	-	RLTR9D	ESCTE1759	0.92248064
chr5	89289861	89290209	-	RLTR9A3B	ESCTE1760	1
chr5	89559047	89559447	-	RLTR9E	ESCTE1761	0.9501247
chr5	90160392	90160758	+	RLTR9A3	ESCTE1762	1
chr5	92512146	92512563	+	RLTR9E	ESCTE1763	0.9521531
chr5	92522879	92523263	+	RLTR9D2	ESCTE1764	0.97402596
chr5	93448270	93448592	+	RLTR9A3	ESCTE1765	1
chr5	93526718	93527040	+	RLTR9A3	ESCTE1766	0.18575852
chr5	93558753	93558903	-	RLTR9E	ESCTE1767	0.74834436
chr5	93661228	93661295	+	RLTR9A3B	ESCTE1768	0
chr5	93684072	93684447	-	RLTR9E	ESCTE1769	0.8696808
chr5	93779271	93779420	+	RLTR9E	ESCTE1770	0.73333335
chr5	93803881	93804203	-	RLTR9A3	ESCTE1771	0.21671827
chr5	93948802	93949185	+	RLTR9E	ESCTE1772	0
chr5	93972798	93972865	-	RLTR9A3B	ESCTE1773	0
chr5	94140390	94140771	+	RLTR9E	ESCTE1774	0
chr5	94169632	94169954	-	RLTR9A3	ESCTE1775	0
chr5	94326329	94326712	+	RLTR9E	ESCTE1776	0.26041666
chr5	94350821	94350888	-	RLTR9A3B	ESCTE1777	0
chr5	94458000	94458381	+	RLTR9E	ESCTE1778	0
chr5	94487286	94487608	-	RLTR9A3	ESCTE1779	0
chr5	94634953	94635336	+	RLTR9E	ESCTE1780	0
chr5	94658962	94659029	-	RLTR9A3B	ESCTE1781	0
chr5	94791922	94792166	+	RLTR9E	ESCTE1782	0
chr5	94793333	94793464	+	RLTR9E	ESCTE1783	0
chr5	94825484	94825806	-	RLTR9A3	ESCTE1784	0
chr5	94975218	94975601	+	RLTR9E	ESCTE1785	0
chr5	94999205	94999272	-	RLTR9A3B	ESCTE1786	0
chr5	95122151	95122395	+	RLTR9E	ESCTE1787	0.040816326
chr5	95123556	95123687	+	RLTR9E	ESCTE1788	0
chr5	95148578	95148900	-	RLTR9A3	ESCTE1789	0
chr5	95292511	95292894	+	RLTR9E	ESCTE1790	0
chr5	95316542	95316609	-	RLTR9A3B	ESCTE1791	0
chr5	95439573	95439843	+	RLTR9E	ESCTE1792	0.47232473
chr5	95440977	95441129	+	RLTR9E	ESCTE1793	0.7385621
chr5	95466084	95466406	-	RLTR9A3	ESCTE1794	0.18575852
chr5	95614625	95615008	+	RLTR9E	ESCTE1795	0
chr5	95638623	95638690	-	RLTR9A3B	ESCTE1796	0
chr5	95756004	95756385	+	RLTR9E	ESCTE1797	0
chr5	95785244	95785566	-	RLTR9A3	ESCTE1798	0
chr5	100788170	100788567	+	RLTR9E	ESCTE1799	1
chr5	102101505	102102384	-	RLTR13D6	ESCTE1800	0.92045456
chr5	103248651	103249034	+	RLTR9A	ESCTE1801	1
chr5	103282683	103283061	+	RLTR9E	ESCTE1802	0.8680739
chr5	103813286	103813543	-	RLTR9D2	ESCTE1803	1
chr5	103931631	103932551	-	RLTR13D6	ESCTE1804	0.8479913
chr5	104442607	104443512	-	RLTR13D6	ESCTE1805	1
chr5	105063165	105063585	-	RLTR9C	ESCTE1806	1
chr5	105146524	105146937	+	RLTR9E	ESCTE1807	1
chr5	105195013	105195892	+	RLTR13D6	ESCTE1808	0.66818184
chr5	105241792	105242670	-	RLTR13D6	ESCTE1809	0.5802048
chr5	108803949	108804091	+	RLTR9A3B	ESCTE1810	0.7202797
chr5	108849753	108849889	+	RLTR9A3B	ESCTE1811	0.9270073
chr5	108892920	108893058	+	RLTR9A3B	ESCTE1812	0.64028776
chr5	108895307	108895829	-	RLTR13D6	ESCTE1813	0.9043977
chr5	109004109	109004250	+	RLTR9A3B	ESCTE1814	1
chr5	109055603	109055741	+	RLTR9A3B	ESCTE1815	1
