name	chrom	strand	txStart	txEnd	name2	TSS
NM_028421	chr6	-	38310496	38354603	Zc3hav1	38354603
NM_028864	chr6	-	38315671	38354603	Zc3hav1	38354603
NM_177185	chr6	+	38433924	38512763	Ubn2	38433924
NR_106130	chr6	+	38507324	38507393	Mir7670	38507324
NM_138680	chr6	+	38551333	38609470	Luc7l2	38551333
NM_001311099	chr6	+	38551333	38609470	Luc7l2	38551333
NM_001170849	chr6	+	38551333	38607212	Luc7l2	38551333
NM_001311100	chr6	+	38551333	38607212	Luc7l2	38551333
NM_001331222	chr6	+	38551333	38609470	Luc7l2	38551333
NM_001331223	chr6	+	38555722	38609470	Luc7l2	38555722
NM_001170848	chr6	+	38551333	38609470	Luc7l2	38551333
NM_001033171	chr6	-	38626659	38637239	Klrg2	38637239
NM_172893	chr6	-	39086411	39118349	Parp12	39118349
NR_040523	chr6	-	39063878	39067586	1700025N23Rik	39067586
NR_045813	chr6	+	39118472	39148312	4930599N23Rik	39118472
NM_001311109	chr6	-	39397815	39419776	Mkrn1	39419776
NM_011226	chr6	+	39381352	39390379	Rab19	39381352
NM_028123	chr6	-	39334770	39377707	Slc37a3	39377707
NM_018810	chr6	-	39397820	39420369	Mkrn1	39420369
NR_152168	chr6	+	39420377	39421294	Gm10244	39420377
NR_155076	chr6	-	39334770	39377435	Slc37a3	39377435
NM_001361617	chr6	-	39334770	39377707	Slc37a3	39377707
NM_001361618	chr6	-	39334770	39377707	Slc37a3	39377707
NM_001361619	chr6	-	39334770	39377707	Slc37a3	39377707
NR_155077	chr6	-	39334770	39377707	Slc37a3	39377707
NM_172477	chr6	-	39462377	39557834	Dennd2a	39557834
NM_001358797	chr6	+	39592564	39599843	Ndufb2	39592564
NM_026612	chr6	+	39592564	39599843	Ndufb2	39592564
NR_152450	chr6	+	39592564	39599843	Ndufb2	39592564
NR_152451	chr6	+	39592564	39599843	Ndufb2	39592564
NM_001010930	chr6	-	39801806	39810936	Mrps33	39810936
NM_010270	chr6	-	39801806	39810936	Mrps33	39810936
NM_001286664	chr6	+	40471467	40481823	Ssbp1	40471467
NM_001286663	chr6	+	40471467	40481823	Ssbp1	40471467
NM_020502	chr6	+	40493591	40494485	Tas2r108	40493591
NM_201370	chr6	+	40442862	40466815	Wee2	40442862
NM_028358	chr6	+	40471414	40478587	Ssbp1	40471414
NM_001025385	chr6	+	40491237	40492239	Tas2r137	40491237
NM_001356375	chr6	-	40401374	40436135	E330009J07Rik	40436135
NM_212468	chr6	+	40471414	40481823	Ssbp1	40471414
NM_021364	chr6	-	40574897	40585805	Clec5a	40585805
NM_146382	chr6	-	40544035	40544977	Olfr461	40544977
NM_146383	chr6	+	40571387	40572332	Olfr460	40571387
NM_026317	chr6	-	40514823	40519508	Prss37	40519508
NM_001038604	chr6	-	40574897	40585805	Clec5a	40585805
NM_001001451	chr6	-	40612314	40613310	Tas2r138	40613310
NM_139296	chr6	-	40878793	40887494	Moxd2	40887494
NM_175020	chr6	-	40895261	40900387	Prss58	40900387
NM_023707	chr6	+	40964771	40968427	1810009J06Rik	40964771
NM_001102660	chr6	-	40995821	40999479	Gm2663	40999479
NM_001361930	chr6	-	40920436	40940557	1700074P13Rik	40940557
NM_028550	chr6	-	40920436	40940557	1700074P13Rik	40940557
NM_023333	chr6	-	41030267	41035509	2210010C04Rik	41035509
NM_011646	chr6	+	41302271	41305533	Try4	41302271
NM_001003405	chr6	-	41311231	41314710	Try5	41314710
NM_001038996	chr6	+	41354104	41357944	Try10	41354104
NM_011645	chr6	-	41373758	41377613	Prss3	41377613
NM_001038997	chr6	+	41392355	41397256	Gm5771	41392355
NM_001103153	chr6	-	41442213	41446097	Gm10334	41446097
NM_009430	chr6	+	41521775	41525079	Prss2	41521775
NM_053243	chr6	+	41458929	41463786	Prss1	41458929
NM_001146351	chr6	+	41605481	41620507	Ephb6	41605481
NM_022413	chr6	-	41620618	41636405	Trpv6	41636405
NM_007680	chr6	+	41605481	41620507	Ephb6	41605481
NM_001007572	chr6	-	41652769	41680723	Trpv5	41680723
NM_146576	chr6	-	41771352	41772297	Olfr459	41772297
NM_029671	chr6	+	41684430	41685717	Llcfc1	41684430
NM_032540	chr6	-	41686329	41704325	Kel	41704325
NM_032542	chr6	+	41860338	41864322	Sval2	41860338
NM_008843	chr6	+	41847548	41852065	Pip	41847548
NM_027832	chr6	+	41951627	41956098	Sval1	41951627
NM_001003952	chr6	+	41968139	41973090	Sval3	41968139
NM_009299	chr6	+	42038393	42042851	Sva	42038393
NM_181275	chr6	+	42140935	42141895	Tas2r139	42140935
NM_013491	chr6	+	42286684	42314656	Clcn1	42286684
NM_007610	chr6	+	42264984	42282508	Casp2	42264984
NM_029555	chr6	+	42245934	42250441	Gstk1	42245934
NM_001001453	chr6	+	42215327	42216287	Tas2r144	42215327
NM_175408	chr6	+	42261969	42264555	Tmem139	42261969
NM_001113327	chr6	-	42315304	42324640	Fam131b	42324640
NM_001286584	chr6	-	42315304	42324640	Fam131b	42324640
NM_029528	chr6	-	42315304	42324640	Fam131b	42324640
NM_011777	chr6	+	42349827	42358562	Zyx	42349827
NR_045169	chr6	+	42370670	42380558	2010310C07Rik	42370670
NM_207028	chr6	+	42434534	42435461	Tas2r126	42434534
NM_146444	chr6	-	42460075	42461017	Olfr458	42461017
NM_001289617	chr6	+	42349827	42360213	Zyx	42349827
NM_001289619	chr6	+	42349827	42358562	Zyx	42349827
NM_001289618	chr6	+	42349827	42358562	Zyx	42349827
NM_023580	chr6	-	42358486	42373268	Epha1	42373268
NM_199159	chr6	+	42405528	42406494	Tas2r135	42405528
NM_001001452	chr6	+	42400237	42401119	Tas2r143	42400237
NM_146987	chr6	-	42471234	42472176	Olfr457	42472176
NM_001011528	chr6	-	42486162	42487214	Olfr456	42487214
NM_001081301	chr6	-	42538066	42539020	Olfr455	42539020
NM_203396	chr6	-	42587212	42597372	Tcaf3	42597372
NM_001355768	chr6	-	42668001	42710115	Tcaf1	42710115
NM_146174	chr6	-	42623042	42645041	Tcaf2	42645041
NM_029930	chr6	-	42672546	42693100	Tcaf1	42693100
NM_001355770	chr6	-	42668001	42710115	Tcaf1	42710115
NM_001355769	chr6	-	42668001	42710115	Tcaf1	42710115
NM_001011799	chr6	+	42744038	42744992	Olfr453	42744038
NM_146986	chr6	+	42762053	42763007	Olfr38	42762053
NM_001011869	chr6	+	42790040	42790994	Olfr452	42790040
NM_146445	chr6	+	42817472	42818405	Olfr450	42817472
NM_147064	chr6	+	42837882	42838818	Olfr449	42837882
NM_001356410	chr6	+	42834415	42838882	Olfr449	42834415
NM_146273	chr6	+	42896452	42897385	Olfr448	42896452
NM_146988	chr6	+	42911524	42912457	Olfr447	42911524
NM_146295	chr6	+	42927232	42928159	Olfr446	42927232
NM_146656	chr6	+	42955499	42956432	Olfr444	42955499
NM_146655	chr6	+	43115743	43116676	Olfr441	43115743
NM_146652	chr6	+	43173987	43174920	Olfr13	43173987
NM_146654	chr6	+	43153306	43154239	Olfr237-ps1	43153306
NR_126472	chr6	-	43162453	43172316	1700024N05Rik	43172316
NR_126471	chr6	-	43162453	43174858	1700024N05Rik	43174858
NM_146296	chr6	+	43167059	43167992	Olfr437	43167059
NM_146653	chr6	+	43201645	43202587	Olfr435	43201645
NM_146369	chr6	+	43216914	43217880	Olfr434	43216914
NM_146370	chr6	+	43235609	43236575	Olfr47	43235609
NM_133674	chr6	+	43265643	43289320	Arhgef5	43265643
NM_130869	chr6	-	43303673	43309554	Nobox	43309554
NR_045988	chr6	+	43442428	43474318	9430018G01Rik	43442428
NM_025771	chr6	+	47244395	47301371	Cntnap2	47244395
NM_012042	chr6	+	47454318	47526144	Cul1	47454318
NM_001355551	chr6	+	47453731	47526144	Cul1	47453731
NM_001355550	chr6	+	47454756	47526144	Cul1	47454756
NR_002841	chr6	-	47654920	47655094	Rn4.5s	47655094
NR_002841	chr6	-	47659241	47659415	Rn4.5s	47659415
NR_002841	chr6	-	47663581	47663755	Rn4.5s	47663755
NR_002841	chr6	-	47667917	47668091	Rn4.5s	47668091
NR_002841	chr6	-	47672225	47672399	Rn4.5s	47672399
NR_002841	chr6	-	47676563	47676737	Rn4.5s	47676737
NR_002841	chr6	-	47680884	47681058	Rn4.5s	47681058
NR_002841	chr6	-	47685202	47685376	Rn4.5s	47685376
NM_177882	chr6	-	47819265	47830505	Zfp786	47830505
NM_009787	chr6	-	47796140	47813512	Pdia4	47813512
NR_002841	chr6	-	47744057	47744231	Rn4.5s	47744231
NR_002841	chr6	-	47752751	47752925	Rn4.5s	47752925
NR_030485	chr6	-	47803575	47803652	Mir704	47803652
NM_146175	chr6	+	47877554	47908484	Zfp282	47877554
NM_001145881	chr6	+	47920567	47932637	Zfp212	47920567
NM_145576	chr6	+	47920567	47932637	Zfp212	47920567
NR_027963	chr6	+	47943174	47954549	Zfp783	47943174
NM_178898	chr6	+	47953389	47965299	Zfp956	47953389
NM_001347139	chr6	-	48024187	48047794	Zfp777	48047794
NM_001347142	chr6	-	48062394	48086593	Zfp746	48086593
NM_001081382	chr6	-	48024187	48048114	Zfp777	48048114
NM_001163475	chr6	-	48062394	48086593	Zfp746	48086593
NM_001362062	chr6	-	48062394	48086593	Zfp746	48086593
NM_001085415	chr6	-	48436612	48445090	Zfp467	48445090
NM_133922	chr6	+	48395585	48419855	Krba1	48395585
NM_001347153	chr6	+	48395585	48419855	Krba1	48395585
NM_001085417	chr6	-	48427691	48445825	Zfp467	48445825
NM_020589	chr6	-	48436612	48445825	Zfp467	48445825
NM_001085416	chr6	-	48436612	48445090	Zfp467	48445090
NM_001347152	chr6	+	48395585	48419855	Krba1	48395585
NM_001355747	chr6	-	48436612	48445825	Zfp467	48445825
NM_001355746	chr6	-	48436612	48445825	Zfp467	48445825
NR_152251	chr6	-	48374133	48395408	Gm16630	48395408
NM_001362144	chr6	+	48395585	48419855	Krba1	48395585
NM_001362145	chr6	+	48395585	48419855	Krba1	48395585
NM_001079901	chr6	+	48593882	48599082	Repin1	48593882
NM_177736	chr6	+	48554798	48570722	Lrrc61	48554798
NM_001347164	chr6	+	48537568	48541800	Atp6v0e2	48537568
NM_175099	chr6	+	48593882	48599082	Repin1	48593882
NM_001347168	chr6	-	48569695	48572802	Rarres2	48572802
NM_001079905	chr6	+	48593882	48599082	Repin1	48593882
NR_015597	chr6	+	48504338	48534831	Zfp862-ps	48504338
NR_027808	chr6	+	48504338	48534832	Zfp862-ps	48504338
NR_130985	chr6	-	48536581	48537474	1700026J14Rik	48537474
NM_183309	chr6	+	48589444	48590584	Gm5111	48589444
NM_027852	chr6	-	48569695	48572802	Rarres2	48572802
NM_173429	chr6	+	48613179	48623227	Zfp775	48613179
NM_133764	chr6	+	48537568	48541800	Atp6v0e2	48537568
NM_001079904	chr6	+	48593882	48599082	Repin1	48593882
NM_001079902	chr6	+	48593882	48599082	Repin1	48593882
NM_001347167	chr6	-	48569695	48572802	Rarres2	48572802
NM_001079903	chr6	+	48593882	48599082	Repin1	48593882
NM_001110160	chr6	+	48554798	48570722	Lrrc61	48554798
NM_174990	chr6	+	48684577	48692062	Gimap4	48684577
NM_175035	chr6	+	48746196	48754200	Gimap5	48746196
NM_153175	chr6	-	48701582	48708244	Gimap6	48708244
NM_008376	chr6	+	48739046	48743795	Gimap1	48739046
NM_175048	chr6	+	48684577	48692062	Gimap4	48684577
NM_001243201	chr6	+	48684577	48692062	Gimap4	48684577
NM_001243200	chr6	+	48684577	48692062	Gimap4	48684577
NR_027236	chr6	+	48628166	48633688	AI854703	48628166
NM_001077410	chr6	+	48647233	48660875	Gimap8	48647233
NM_001286629	chr6	+	48647360	48660873	Gimap8	48647360
NM_212486	chr6	+	48647360	48660875	Gimap8	48647360
NM_174960	chr6	+	48676134	48678704	Gimap9	48676134
NM_146167	chr6	+	48718620	48724636	Gimap7	48718620
NM_001243199	chr6	+	48684577	48692062	Gimap4	48684577
NM_175860	chr6	+	48739046	48743795	Gimap1	48739046
NM_031247	chr6	-	48764463	48770851	Gimap3	48770851
NM_001164209	chr6	-	48833810	48841137	Tmem176b	48841137
NM_001286651	chr6	-	48833810	48841137	Tmem176b	48841137
NM_001286652	chr6	-	48833810	48841137	Tmem176b	48841137
NR_104575	chr6	-	48833810	48841137	Tmem176b	48841137
NM_023056	chr6	-	48833811	48840988	Tmem176b	48840988
NM_001164207	chr6	-	48833811	48841374	Tmem176b	48841374
NM_001164208	chr6	-	48833811	48841374	Tmem176b	48841374
NM_025326	chr6	+	48841482	48845364	Tmem176a	48841482
NM_001098271	chr6	+	48841655	48845364	Tmem176a	48841655
NM_001358003	chr6	+	48860328	48866083	Gm7932	48860328
NM_029638	chr6	+	48895254	48909187	Aoc1	48895254
NM_001161622	chr6	+	48904985	48909187	Aoc1	48904985
NM_001161621	chr6	+	48904985	48909187	Aoc1	48904985
NM_001081273	chr6	+	48929895	48933687	1600015I10Rik	48929895
NM_001029987	chr6	+	48975142	48978745	Doxl2	48975142
NR_126454	chr6	-	48986615	48999616	4930563H07Rik	48999616
NM_172888	chr6	+	48986860	48991724	Svs1	48986860
NM_053110	chr6	+	49036517	49058182	Gpnmb	49036517
NM_029353	chr6	+	49073794	49084717	Malsu1	49073794
NM_001347209	chr6	-	49243920	49264052	Tra2a	49264052
NM_198102	chr6	-	49243920	49264052	Tra2a	49264052
NM_001362188	chr6	-	49243920	49264052	Tra2a	49264052
NM_175098	chr6	+	49319273	49341586	Ccdc126	49319273
NM_001311112	chr6	+	49319273	49341586	Ccdc126	49319273
NM_001172216	chr6	+	49367738	49389904	Fam221a	49367738
NM_172727	chr6	+	49367738	49389904	Fam221a	49367738
NM_023456	chr6	+	49822709	49829505	Npy	49822709
NM_001164734	chr6	+	50110240	50198598	Mpp6	50110240
NM_019939	chr6	+	50110240	50198598	Mpp6	50110240
NM_001164733	chr6	+	50110240	50198598	Mpp6	50110240
NM_001361247	chr6	+	50110859	50198598	Mpp6	50110859
NM_001361248	chr6	+	50110859	50198598	Mpp6	50110859
NM_018769	chr6	-	50207402	50261769	Gsdme	50261769
NR_105790	chr6	+	50572397	50572508	Mir6371	50572397
NM_007808	chr6	-	50562562	50566474	Cycs	50566474
NM_021892	chr6	-	50650870	50654393	Npvf	50654393
NR_045984	chr6	+	50776114	50814894	C530044C16Rik	50776114
NR_029719	chr6	-	51269811	51269910	Mir148a	51269910
NM_182650	chr6	-	51460434	51469894	Hnrnpa2b1	51469894
NM_007624	chr6	+	51470615	51483704	Cbx3	51470615
NR_104468	chr6	-	51460434	51469894	Hnrnpa2b1	51469894
NM_001355002	chr6	+	51471251	51483704	Cbx3	51471251
NM_016806	chr6	-	51460434	51469894	Hnrnpa2b1	51469894
NM_010903	chr6	+	51432668	51458772	Nfe2l3	51432668
NM_001127349	chr6	+	51523902	51590670	Snx10	51523902
NM_001127348	chr6	+	51544522	51590670	Snx10	51544522
NM_028035	chr6	+	51544522	51590670	Snx10	51544522
NM_001361582	chr6	+	51523902	51590670	Snx10	51523902
NM_001361578	chr6	+	51524083	51590670	Snx10	51524083
NM_001361576	chr6	+	51524259	51590670	Snx10	51524259
NM_001361579	chr6	+	51524259	51590670	Snx10	51524259
NM_001361580	chr6	+	51524259	51590670	Snx10	51524259
NM_001361581	chr6	+	51524259	51590670	Snx10	51524259
NM_001361577	chr6	+	51545292	51590670	Snx10	51545292
NM_001311118	chr6	-	52155366	52158317	Hoxa1	52158317
NM_010451	chr6	-	52162416	52164831	Hoxa2	52164831
NM_010449	chr6	-	52155366	52158317	Hoxa1	52158317
NR_110440	chr6	+	52102948	52113684	Halr1	52102948
NR_146400	chr6	+	52156901	52158529	Hotairm2	52156901
NR_131181	chr6	+	52158523	52162020	Hotairm1	52158523
NM_008264	chr6	-	52258852	52260880	Hoxa13	52260880
NM_008263	chr6	-	52231196	52234939	Hoxa10	52234939
NR_110442	chr6	+	52262774	52267603	Hottip	52262774
NR_110441	chr6	+	52262774	52267603	Hottip	52262774
NR_015348	chr6	+	52245242	52249769	Hoxa11os	52245242
NM_010456	chr6	-	52223096	52227370	Hoxa9	52227370
NM_010455	chr6	-	52215623	52218573	Hoxa7	52218573
NM_010453	chr6	-	52201753	52204587	Hoxa5	52204587
NM_010450	chr6	-	52242104	52245810	Hoxa11	52245810
NR_029912	chr6	-	52230080	52230165	Mir196b	52230165
NM_001122950	chr6	-	52231196	52240854	Hoxa10	52240854
NR_015611	chr6	+	52201123	52213597	Hoxaas3	52201123
NR_045199	chr6	-	52214491	52215288	Mira	52215288
NM_001277238	chr6	-	52223096	52227370	Hoxa9	52227370
NM_010452	chr6	-	52169061	52213067	Hoxa3	52213067
NR_152256	chr6	+	52172880	52174055	Gm15050	52172880
NM_008265	chr6	-	52189684	52191703	Hoxa4	52191703
NM_010454	chr6	-	52206229	52208722	Hoxa6	52208722
NR_038163	chr6	-	52308388	52314832	Evx1os	52314832
NM_007966	chr6	+	52313497	52318378	Evx1	52313497
NR_046049	chr6	+	52492450	52500085	1700094M24Rik	52492450
NM_025816	chr6	+	52713728	52766779	Tax1bp1	52713728
NM_001355596	chr6	+	52714164	52766779	Tax1bp1	52714164
NM_001355595	chr6	+	52713728	52766779	Tax1bp1	52713728
NR_073371	chr6	+	53221163	53224975	Gm4872	53221163
NR_073372	chr6	+	53221801	53226599	Gm4872	53221801
NM_025817	chr6	-	53815467	53820825	Tril	53820825
NM_001289714	chr6	-	53873278	53978673	Cpvl	53978673
NM_001289713	chr6	-	53873278	53978673	Cpvl	53978673
NM_027749	chr6	-	53873278	53978673	Cpvl	53978673
NM_001311134	chr6	+	54269155	54301812	Chn2	54269155
NM_023543	chr6	+	54272821	54301812	Chn2	54272821
NM_001311133	chr6	+	54264857	54301812	Chn2	54264857
NM_030024	chr6	+	54327011	54330200	Prr15	54327011
NM_001167860	chr6	+	54452882	54503768	Wipf3	54452882
NM_001167861	chr6	+	54452882	54503768	Wipf3	54452882
NM_001164361	chr6	+	54595110	54645822	Plekha8	54595110
NM_153573	chr6	-	54577604	54593128	Fkbp14	54593128
NM_001001335	chr6	+	54603146	54645822	Plekha8	54603146
NM_001289740	chr6	+	54681623	54703855	Mturn	54681623
NM_001289741	chr6	+	54681623	54703855	Mturn	54681623
NM_199143	chr6	+	54816915	54890224	Znrf2	54816915
NM_172729	chr6	-	54923941	54972612	Nod1	54972612
NM_026637	chr6	-	54985094	54992867	Ggct	54992867
NM_001171007	chr6	-	54923941	54971661	Nod1	54971661
NM_001288619	chr6	-	55090048	55117913	Crhr2	55117913
NM_009349	chr6	-	55170626	55174990	Inmt	55174990
NM_001288618	chr6	-	55090048	55133016	Crhr2	55133016
NM_001288620	chr6	-	55090048	55117913	Crhr2	55117913
NM_009953	chr6	-	55090048	55133016	Crhr2	55133016
NM_177883	chr6	+	55203382	55278625	Mindy4	55203382
NR_046179	chr6	+	55396886	55412285	6430584L05Rik	55396886
NM_007472	chr6	+	55336298	55348555	Aqp1	55336298
NM_001003685	chr6	+	55376294	55388530	Ghrhr	55376294
NM_007407	chr6	+	55451977	55501455	Adcyap1r1	55451977
NM_001025372	chr6	+	55451977	55501455	Adcyap1r1	55451977
NM_009717	chr6	-	55677818	55681263	Neurod6	55681263
NR_046071	chr6	+	55684570	55694574	Gm3279	55684570
NM_011153	chr6	+	56017514	56032688	Ppp1r17	56017514
NM_025520	chr6	-	56701062	56704699	Lsm5	56704699
NM_012056	chr6	+	56832058	56879360	Fkbp9	56832058
NM_145958	chr6	-	56777524	56797813	Kbtbd2	56797813
NM_001362209	chr6	-	56777524	56797213	Kbtbd2	56797213
NM_001362210	chr6	-	56777524	56797813	Kbtbd2	56797813
NM_001362211	chr6	-	56777524	56797213	Kbtbd2	56797213
NM_134176	chr6	+	56956512	56957406	Vmn1r4	56956512
NM_134174	chr6	+	56985341	56986289	Vmn1r5	56985341
NM_134175	chr6	+	57002354	57003266	Vmn1r6	57002354
NM_001166710	chr6	-	57024337	57025273	Vmn1r7	57025273
NM_134187	chr6	+	57035912	57037125	Vmn1r8	57035912
NM_134185	chr6	+	57070894	57071945	Vmn1r9	57070894
NM_053231	chr6	+	57113424	57114360	Vmn1r10	57113424
NM_053233	chr6	+	57137352	57138252	Vmn1r11	57137352
NM_001101579	chr6	+	57158919	57159843	Vmn1r12	57158919
NM_053235	chr6	+	57209857	57210760	Vmn1r13	57209857
NM_053237	chr6	+	57233438	57234350	Vmn1r14	57233438
NM_053236	chr6	+	57258148	57259048	Vmn1r15	57258148
NM_134184	chr6	-	57322723	57323635	Vmn1r16	57323635
NM_134171	chr6	-	57360466	57361378	Vmn1r17	57361378
NM_134181	chr6	-	57389667	57390567	Vmn1r18	57390567
NM_134182	chr6	+	57404463	57405390	Vmn1r19	57404463
NM_175523	chr6	-	57506501	57535426	Ppm1k	57535426
NM_001101533	chr6	+	57431690	57432602	Vmn1r20	57431690
NM_025992	chr6	+	57580991	57665136	Herc6	57580991
NM_133737	chr6	+	57702454	57739449	Lancl2	57702454
NM_025574	chr6	-	57684738	57692078	Pyurf	57692078
NM_134183	chr6	-	57843563	57844457	Vmn1r21	57844457
NM_134178	chr6	-	57900081	57900990	Vmn1r22	57900990
NM_134179	chr6	-	57925882	57926791	Vmn1r23	57926791
NM_134173	chr6	-	57955640	57956531	Vmn1r24	57956531
NM_053238	chr6	-	57978393	57979302	Vmn1r25	57979302
NM_134172	chr6	-	58008182	58009202	Vmn1r26	58009202
NM_134436	chr6	-	58215105	58216017	Vmn1r27	58216017
NM_134180	chr6	+	58265173	58266082	Vmn1r28	58265173
NM_053232	chr6	+	58307296	58308208	Vmn1r29	58307296
NM_134177	chr6	-	58434936	58435845	Vmn1r30	58435845
NM_001166729	chr6	-	58471966	58472878	Vmn1r31	58472878
NM_011920	chr6	+	58596671	58692451	Abcg2	58596671
NM_021432	chr6	-	58905232	58907126	Nap1l5	58907126
NM_001081145	chr6	+	59208869	59212033	Tigd2	59208869
NR_152156	chr6	+	60078018	60150045	Gm5570	60078018
NR_040287	chr6	-	61175603	61180810	A730020E08Rik	61180810
NM_007500	chr6	+	64729124	64731245	Atoh1	64729124
NM_001355250	chr6	+	65042590	65116049	Smarcad1	65042590
NM_007958	chr6	+	65042590	65116049	Smarcad1	65042590
NM_001355249	chr6	+	65042590	65044203	Smarcad1	65042590
NM_001253392	chr6	+	65043205	65116049	Smarcad1	65043205
NM_001355248	chr6	+	65042590	65044203	Smarcad1	65042590
NM_001001495	chr6	+	65590397	65634040	Tnip3	65590397
NM_172399	chr6	+	65671610	65706930	Ndnf	65671610
NM_001161773	chr6	+	65952570	65954014	4930544G11Rik	65952570
NR_136927	chr6	+	66272504	66284845	Gm31520	66272504
NM_019499	chr6	+	66535220	66541107	Mad2l1	66535220
NM_134170	chr6	-	66552182	66559708	Vmn1r32	66559708
NM_001355624	chr6	+	66535220	66541107	Mad2l1	66535220
NM_134169	chr6	-	66611650	66612568	Vmn1r33	66612568
NM_001166719	chr6	-	66636822	66637752	Vmn1r34	66637752
NM_134167	chr6	-	66678793	66679684	Vmn1r35	66679684
NM_134166	chr6	-	66715971	66716889	Vmn1r36	66716889
NM_134165	chr6	+	66731391	66732300	Vmn1r37	66731391
NM_134168	chr6	-	66776221	66777130	Vmn1r38	66777130
NM_001166720	chr6	-	66804414	66805332	Vmn1r39	66805332
NR_040278	chr6	+	67036598	67080652	E230016M11Rik	67036598
NM_007836	chr6	-	67035095	67037407	Gadd45a	67037407
NM_025814	chr6	+	67266978	67289302	Serbp1	67266978
