Chromosome	Start	End	ID	empty_Input	empty_H3K27ac	sg1.4_H3K27ac	sg5.8_H3K27ac	class
chr1	101755155	101758155	ESCTE301	10.32989	53.252815	53.84867	55.16118	RLTR9
chr1	102260740	102263740	ESCTE305	8.330557	36.012695	35.450375	28.470285	RLTR9
chr1	102261764	102264764	ESCTE306	11.329556	50.954136	47.117588	36.655495	RLTR9
chr1	102293889	102296889	ESCTE307	8.330557	10.344072	10.769734	8.541086	RLTR9
chr1	102380279	102383279	ESCTE309	10.996335	8.045389	5.833606	8.541086	RLTR9
chr1	102393702	102396702	ESCTE310	6.9976673	7.662276	8.077301	3.2029073	RLTR9
chr1	102849078	102852078	ESCTE311	6.9976673	3.448024	9.423517	1.7793928	RLTR9
chr1	102940661	102943661	ESCTE312	5.664778	10.344072	13.013429	8.185207	RLTR9
chr1	103108687	103111687	ESCTE313	6.9976673	7.662276	6.282345	6.761693	RLTR9
chr1	103372226	103375226	ESCTE314	8.997001	11.1103	10.320995	12.811629	RLTR9
chr1	103470079	103473079	ESCTE315	7.997334	30.649103	31.860464	35.23198	RLTR9
chr1	103734567	103737567	ESCTE316	5.664778	7.662276	8.974778	4.270543	RLTR9
chr1	103799165	103802165	ESCTE317	7.997334	8.045389	7.179823	7.47345	RLTR9
chr1	103977659	103980659	ESCTE318	11.996001	9.577845	10.320995	13.879265	RLTR9
chr1	104029036	104032036	ESCTE319	7.997334	8.045389	9.872256	4.6264215	RLTR9
chr1	104252886	104255886	ESCTE320	8.997001	6.129821	7.179823	5.3381786	RLTR9
chr1	104489488	104492488	ESCTE321	9.996668	8.045389	8.526039	7.1175714	RLTR9
chr1	104718138	104721138	ESCTE322	8.997001	7.279162	9.872256	9.964601	RLTR9
chr1	108561655	108564655	ESCTE326	11.329556	13.025868	13.462168	16.370415	RLTR9
chr1	108805414	108808414	ESCTE327	6.6644454	8.045389	7.6285615	6.049936	RLTR9
chr1	108818599	108821599	ESCTE328	6.331223	6.129821	5.384867	5.6940575	RLTR9
chr1	108993388	108996388	ESCTE329	7.3308897	4.5973654	7.179823	6.761693	RLTR9
chr1	109326098	109329098	ESCTE330	7.997334	14.558324	17.500818	21.708593	RLTR9
chr1	109701368	109704368	ESCTE331	8.330557	5.363593	6.731084	4.270543	RLTR9
chr1	110230156	110233156	ESCTE332	7.3308897	8.428503	8.526039	6.049936	RLTR9
chr1	110232240	110235240	ESCTE333	9.663445	7.279162	4.487389	3.9146643	RLTR9
chr1	110748379	110751379	ESCTE334	12.662446	6.512934	5.833606	9.608722	RLTR9
chr1	110773644	110776644	ESCTE335	8.330557	26.43485	27.821814	25.979136	RLTR9
chr1	110789352	110792352	ESCTE336	7.997334	15.324552	12.56469	13.167507	RLTR9
chr1	110903037	110906037	ESCTE337	11.996001	20.30503	17.052078	25.623259	RLTR9
chr1	111477814	111480814	ESCTE338	9.330223	8.428503	8.974778	9.964601	RLTR9
chr1	111536980	111539980	ESCTE339	10.32989	8.428503	10.320995	10.320478	RLTR9
chr1	111668675	111671675	ESCTE340	8.997001	9.9609585	8.974778	12.099872	RLTR9
chr1	112293460	112296460	ESCTE341	10.663113	6.129821	10.769734	7.8293285	RLTR9
chr1	112642132	112645132	ESCTE342	9.330223	7.662276	8.077301	9.964601	RLTR9
chr1	112647755	112650755	ESCTE343	8.997001	12.259642	10.320995	7.47345	RLTR9
chr1	112650533	112653533	ESCTE344	8.663778	3.831138	7.6285615	6.4058146	RLTR9
chr1	112772532	112775532	ESCTE345	10.663113	12.6427555	15.257123	13.879265	RLTR9
chr1	112778713	112781713	ESCTE346	6.6644454	29.882875	34.5529	38.790764	RLTR9
chr1	113411494	113414494	ESCTE347	10.996335	6.512934	10.320995	7.1175714	RLTR9
chr1	113489287	113492287	ESCTE348	9.996668	7.662276	9.423517	9.964601	RLTR9
chr1	113956619	113959619	ESCTE349	10.996335	75.47342	75.38814	100.00188	RLTR9
chr1	113962616	113965616	ESCTE350	15.994668	72.40851	86.157875	96.44309	RLTR9
chr1	114811920	114814920	ESCTE351	8.997001	4.2142515	4.936128	5.3381786	RLTR9
chr1	114848218	114851218	ESCTE352	6.331223	16.857006	17.052078	23.132107	RLTR9
chr1	114933732	114936732	ESCTE353	9.663445	6.129821	6.731084	5.6940575	RLTR9
chr1	115133042	115136042	ESCTE354	7.997334	4.5973654	10.769734	6.049936	RLTR9
chr1	115386113	115389113	ESCTE355	9.996668	8.045389	6.731084	8.541086	RLTR9
chr1	116893677	116896677	ESCTE356	6.6644454	6.896048	9.872256	6.049936	RLTR9
chr1	116893976	116896976	ESCTE357	6.331223	7.662276	8.526039	6.4058146	RLTR9
chr1	117223343	117226343	ESCTE358	7.997334	5.363593	6.282345	6.049936	RLTR9
chr1	117286770	117289770	ESCTE359	9.330223	13.792096	13.910907	16.014536	RLTR9
chr1	117291924	117294924	ESCTE360	8.663778	15.324552	20.64199	19.573322	RLTR9
chr1	117456541	117459541	ESCTE361	9.996668	75.0903	74.04192	51.246517	RLTR9
chr1	118280885	118283885	ESCTE367	9.330223	8.428503	9.872256	8.185207	RLTR9
chr1	118283097	118286097	ESCTE368	9.330223	9.577845	11.667212	12.811629	RLTR9
chr1	121747365	121750365	ESCTE369	10.663113	7.279162	8.526039	6.761693	RLTR9
chr1	122959775	122962775	ESCTE370	8.997001	8.428503	4.936128	5.3381786	RLTR9
chr1	123795948	123798948	ESCTE371	10.32989	6.512934	3.1411724	3.9146643	RLTR9
chr1	123799949	123802949	ESCTE372	8.663778	5.363593	10.769734	5.3381786	RLTR9
chr1	126036784	126039784	ESCTE373	8.997001	8.045389	7.6285615	9.608722	RLTR9
chr1	127521546	127524546	ESCTE376	15.661447	18.772575	13.462168	14.9469	RLTR9
chr1	130244250	130247250	ESCTE378	8.997001	27.201078	23.783163	25.623259	RLTR9
chr1	130251789	130254789	ESCTE379	9.330223	14.17521	13.462168	15.302779	RLTR9
chr1	132279160	132282160	ESCTE380	15.328224	61.298206	65.06715	73.66686	RLTR9
chr1	134383409	134386409	ESCTE381	16.661114	28.733534	39.489025	46.620094	RLTR9
chr1	135193113	135196113	ESCTE382	13.995335	41.759403	40.3865	46.620094	RLTR9
chr1	136532915	136535915	ESCTE383	14.995002	21.454372	19.744513	21.352715	RLTR9
chr1	139656222	139659222	ESCTE385	13.328891	12.259642	9.872256	9.608722	RLTR9
chr1	139660047	139663047	ESCTE386	7.3308897	10.344072	8.526039	8.185207	RLTR9
chr1	139780292	139783292	ESCTE387	6.331223	7.662276	7.179823	6.761693	RLTR9
chr1	139833660	139836660	ESCTE388	13.662112	8.045389	13.462168	8.896964	RLTR9
chr1	139842797	139845797	ESCTE389	10.663113	10.344072	13.013429	10.320478	RLTR9
chr1	140041296	140044296	ESCTE390	7.664112	5.363593	7.6285615	2.8470287	RLTR9
chr1	140064477	140067477	ESCTE391	8.663778	9.577845	7.179823	12.45575	RLTR9
chr1	140068100	140071100	ESCTE392	9.996668	9.194731	9.423517	6.4058146	RLTR9
chr1	140879299	140882299	ESCTE394	9.330223	9.577845	5.384867	8.185207	RLTR9
chr1	141031025	141034025	ESCTE396	5.9980006	7.662276	9.423517	7.1175714	RLTR9
chr1	141851159	141854159	ESCTE397	7.997334	16.857006	19.744513	19.929201	RLTR9
chr1	141851930	141854930	ESCTE398	9.663445	18.389462	23.334423	24.555622	RLTR9
chr1	143730429	143733429	ESCTE399	13.328891	36.778923	49.81002	48.755363	RLTR9
chr1	144463543	144466543	ESCTE401	5.3315563	6.512934	4.936128	4.6264215	RLTR9
chr1	144466421	144469421	ESCTE402	8.997001	6.896048	8.077301	7.8293285	RLTR9
chr1	144905384	144908384	ESCTE404	8.330557	8.811617	4.487389	8.541086	RLTR9
chr1	145552696	145555696	ESCTE405	3.6654449	7.279162	6.282345	4.9823003	RLTR9
chr1	145627271	145630271	ESCTE406	5.9980006	7.279162	5.833606	6.4058146	RLTR9
chr1	145683800	145686800	ESCTE407	7.997334	4.9804792	7.179823	4.270543	RLTR9
chr1	146321619	146324619	ESCTE408	10.996335	25.285511	24.231901	27.75853	RLTR9
chr1	146425497	146428497	ESCTE409	12.662446	28.35042	24.231901	24.9115	RLTR9
chr1	147124276	147127276	ESCTE410	8.330557	12.259642	8.974778	8.541086	RLTR9
chr1	147235261	147238261	ESCTE411	7.664112	6.512934	8.974778	8.541086	RLTR9
chr1	149623258	149626258	ESCTE414	8.330557	10.344072	5.384867	6.049936	RLTR9
chr1	150204925	150207925	ESCTE416	8.997001	11.1103	9.872256	7.1175714	RLTR9
chr1	150292701	150295701	ESCTE417	13.328891	10.727186	9.423517	13.167507	RLTR9
chr1	150472409	150475409	ESCTE418	15.328224	15.324552	15.257123	17.793928	RLTR9
chr1	150506586	150509586	ESCTE419	13.995335	11.876528	13.462168	13.167507	RLTR9
chr1	151218686	151221686	ESCTE420	6.9976673	9.9609585	7.179823	10.676357	RLTR9
chr1	152181143	152184143	ESCTE421	9.330223	7.662276	6.282345	7.47345	RLTR9
chr1	152720172	152723172	ESCTE422	12.662446	15.324552	13.910907	17.438051	RLTR9
chr1	152941677	152944677	ESCTE423	16.32789	12.6427555	16.60334	22.420351	RLTR9
chr1	152942053	152945053	ESCTE424	16.32789	13.408982	17.052078	23.843864	RLTR9
chr1	153494568	153497568	ESCTE425	15.661447	66.27869	69.554535	77.93741	RLTR9
chr1	154106295	154109295	ESCTE426	12.995668	9.577845	7.179823	11.388115	RLTR9
chr1	155249519	155252519	ESCTE427	11.329556	14.17521	17.052078	16.726294	RLTR9
chr1	156249878	156252878	ESCTE428	15.994668	13.025868	13.910907	18.505686	RLTR9
chr1	156402032	156405032	ESCTE429	19.32689	22.2206	17.949556	17.438051	RLTR9
chr1	156407410	156410410	ESCTE430	16.32789	10.344072	8.974778	11.032236	RLTR9
chr1	156667459	156670459	ESCTE431	16.661114	89.64863	80.773	99.29012	RLTR9
chr1	158966291	158969291	ESCTE432	8.330557	9.9609585	11.667212	10.676357	RLTR9
chr1	158978476	158981476	ESCTE433	10.996335	12.259642	4.936128	8.541086	RLTR9
chr1	159148249	159151249	ESCTE434	14.661779	11.1103	12.115951	8.896964	RLTR9
chr1	162353496	162356496	ESCTE435	13.328891	9.9609585	8.974778	11.743993	RLTR9
chr1	163120922	163123922	ESCTE436	11.662779	10.727186	8.526039	12.45575	RLTR9
chr1	163162406	163165406	ESCTE437	11.996001	22.603714	21.988207	20.285078	RLTR9
chr1	164019690	164022690	ESCTE439	14.661779	32.56467	27.373074	34.52022	RLTR9
chr1	168100115	168103115	ESCTE440	11.329556	21.071259	21.090729	19.573322	RLTR9
chr1	168278442	168281442	ESCTE441	10.996335	11.876528	8.077301	8.541086	RLTR9
chr1	170976519	170979519	ESCTE442	17.994001	53.63593	43.078938	54.093544	RLTR9
chr1	171059095	171062095	ESCTE443	11.329556	9.577845	13.462168	15.658657	RLTR9
chr1	171103991	171106991	ESCTE444	12.329224	12.259642	10.769734	13.523386	RLTR9
chr1	171136334	171139334	ESCTE445	13.662112	45.973656	58.784798	55.16118	RLTR9
chr1	171225483	171228483	ESCTE446	16.32789	14.17521	15.257123	16.370415	RLTR9
chr1	171240639	171243639	ESCTE447	18.660446	31.032217	25.57812	35.23198	RLTR9
chr1	171297269	171300269	ESCTE448	15.661447	14.941438	13.013429	13.523386	RLTR9
chr1	171310631	171313631	ESCTE449	6.331223	8.428503	15.705862	11.032236	RLTR9
chr1	171898441	171901441	ESCTE451	10.32989	9.194731	8.077301	8.541086	RLTR9
chr1	171903354	171906354	ESCTE452	13.995335	13.792096	11.218473	13.879265	RLTR9
chr1	173163604	173166604	ESCTE453	7.997334	7.662276	8.526039	9.252843	RLTR9
chr1	173843456	173846456	ESCTE454	4.998334	6.129821	5.384867	4.270543	RLTR9
chr1	173979772	173982772	ESCTE455	21.659447	21.454372	22.436947	17.438051	RLTR9
chr1	174057181	174060181	ESCTE456	7.3308897	9.9609585	7.6285615	7.47345	RLTR9
chr1	175873529	175876529	ESCTE457	11.329556	9.577845	6.282345	9.964601	RLTR9
chr1	176027762	176030762	ESCTE458	16.994335	21.071259	23.334423	24.199743	RLTR9
chr1	178199776	178202776	ESCTE459	12.662446	13.025868	11.667212	7.8293285	RLTR9
chr1	178206174	178209174	ESCTE460	13.328891	11.876528	8.974778	12.811629	RLTR9
chr1	178206541	178209541	ESCTE461	12.329224	11.1103	7.179823	11.032236	RLTR9
chr1	178270168	178273168	ESCTE462	15.328224	18.006348	14.808384	15.302779	RLTR9
chr1	178281962	178284962	ESCTE463	14.661779	31.032217	21.090729	23.843864	RLTR9
chr1	178286405	178289405	ESCTE464	18.327225	21.837486	22.436947	25.979136	RLTR9
chr1	178691314	178694314	ESCTE467	11.329556	12.6427555	8.077301	17.082172	RLTR9
chr1	179719057	179722057	ESCTE470	12.662446	13.792096	14.359646	11.743993	RLTR9
chr1	182158362	182161362	ESCTE472	12.329224	36.012695	29.16803	33.452587	RLTR9
chr1	182181192	182184192	ESCTE473	13.662112	89.64863	91.99148	93.24019	RLTR9
chr1	182295189	182298189	ESCTE474	16.32789	22.2206	21.988207	19.929201	RLTR9
chr1	182645510	182648510	ESCTE475	18.99367	14.17521	16.154602	13.523386	RLTR9
chr1	182645892	182648892	ESCTE476	19.32689	14.941438	16.154602	14.9469	RLTR9
chr1	183588146	183591146	ESCTE478	14.328557	14.17521	8.526039	10.676357	RLTR9
chr1	183966384	183969384	ESCTE479	10.996335	9.9609585	7.6285615	8.185207	RLTR9
chr1	186586954	186589954	ESCTE481	12.662446	8.045389	12.115951	10.676357	RLTR9
chr1	187126250	187129250	ESCTE482	6.9976673	9.194731	9.872256	13.523386	RLTR9
chr1	187162407	187165407	ESCTE483	12.329224	13.025868	9.872256	7.8293285	RLTR9
chr1	189024057	189027057	ESCTE484	14.661779	13.792096	12.56469	17.082172	RLTR9
chr1	191985411	191988411	ESCTE486	14.328557	13.792096	13.013429	11.388115	RLTR9
chr1	194198066	194201066	ESCTE488	12.662446	6.129821	9.872256	7.1175714	RLTR9
chr2	3247514	3250514	ESCTE490	13.328891	13.408982	9.423517	18.861565	RLTR9
chr2	3946868	3949868	ESCTE491	13.995335	14.17521	15.705862	13.167507	RLTR9
chr2	4922735	4925735	ESCTE492	16.661114	16.090778	21.988207	22.064472	RLTR9
chr2	4966533	4969533	ESCTE493	15.661447	30.26599	23.783163	37.01137	RLTR9
chr2	5267790	5270790	ESCTE494	16.32789	12.259642	14.808384	12.099872	RLTR9
chr2	5273862	5276862	ESCTE495	10.663113	10.727186	8.974778	9.608722	RLTR9
chr2	5283041	5286041	ESCTE496	11.329556	15.324552	14.808384	18.505686	RLTR9
chr2	6058981	6061981	ESCTE497	13.995335	19.15569	19.295774	22.77623	RLTR9
chr2	7365035	7368035	ESCTE498	9.330223	11.1103	10.320995	10.320478	RLTR9
chr2	8119114	8122114	ESCTE499	11.662779	7.662276	9.872256	7.8293285	RLTR9
chr2	8384175	8387175	ESCTE500	7.3308897	8.811617	6.731084	5.3381786	RLTR9
chr2	8451987	8454987	ESCTE501	15.328224	10.344072	6.282345	7.47345	RLTR9
chr2	8651544	8654544	ESCTE502	9.663445	8.428503	11.667212	8.896964	RLTR9
chr2	10073313	10076313	ESCTE503	13.995335	30.26599	24.680641	29.182043	RLTR9
chr2	10271517	10274517	ESCTE504	14.995002	19.921917	19.295774	14.9469	RLTR9
chr2	10666535	10669535	ESCTE505	9.663445	10.344072	7.179823	10.676357	RLTR9
chr2	11554249	11557249	ESCTE506	12.995668	12.259642	12.115951	16.726294	RLTR9
chr2	11610858	11613858	ESCTE507	11.996001	15.324552	14.359646	14.235143	RLTR9
chr2	11681272	11684272	ESCTE508	14.328557	19.538803	18.847034	17.438051	RLTR9
chr2	12204727	12207727	ESCTE509	11.996001	9.9609585	8.526039	9.608722	RLTR9
chr2	12421446	12424446	ESCTE510	9.330223	16.857006	14.808384	16.726294	RLTR9
chr2	12422137	12425137	ESCTE511	8.663778	18.006348	16.60334	17.438051	RLTR9
chr2	12435010	12438010	ESCTE512	10.996335	10.727186	10.769734	16.370415	RLTR9
chr2	12954296	12957296	ESCTE513	8.663778	9.194731	8.526039	7.8293285	RLTR9
chr2	14516859	14519859	ESCTE514	8.997001	14.17521	11.218473	12.099872	RLTR9
chr2	14530661	14533661	ESCTE515	11.662779	9.194731	5.384867	10.320478	RLTR9
chr2	14817435	14820435	ESCTE516	8.997001	7.662276	9.872256	12.45575	RLTR9
chr2	14836415	14839415	ESCTE517	15.994668	13.408982	9.872256	8.541086	RLTR9
chr2	15387641	15390641	ESCTE518	9.330223	10.727186	10.769734	5.6940575	RLTR9
chr2	15455238	15458238	ESCTE519	8.997001	8.811617	11.218473	8.896964	RLTR9
chr2	15924056	15927056	ESCTE520	13.328891	33.3309	39.040287	39.146645	RLTR9
chr2	15969736	15972736	ESCTE521	10.32989	9.194731	13.910907	12.811629	RLTR9
chr2	16015690	16018690	ESCTE522	10.663113	45.973656	52.95119	61.211117	RLTR9
chr2	16031447	16034447	ESCTE523	11.996001	40.226948	29.616768	49.46712	RLTR9
chr2	16343173	16346173	ESCTE524	7.997334	15.707665	20.64199	14.9469	RLTR9
chr2	16836040	16839040	ESCTE525	11.329556	9.9609585	6.282345	11.388115	RLTR9
chr2	17215978	17218978	ESCTE526	11.329556	8.428503	11.667212	14.9469	RLTR9
chr2	17223565	17226565	ESCTE527	9.330223	12.259642	10.769734	11.388115	RLTR9
chr2	17981299	17984299	ESCTE528	13.662112	58.233295	63.272186	66.905174	RLTR9
chr2	18452198	18455198	ESCTE529	14.661779	21.071259	23.783163	25.623259	RLTR9
chr2	18459656	18462656	ESCTE530	15.994668	31.032217	30.514246	34.52022	RLTR9
chr2	19121421	19124421	ESCTE531	9.663445	9.577845	7.179823	8.185207	RLTR9
chr2	19129679	19132679	ESCTE532	11.662779	9.194731	9.423517	9.964601	RLTR9
chr2	19620868	19623868	ESCTE533	16.994335	15.707665	16.60334	16.370415	RLTR9
chr2	20175156	20178156	ESCTE534	9.663445	78.53833	69.554535	102.13715	RLTR9
chr2	20179268	20182268	ESCTE535	13.995335	36.012695	33.20668	49.111244	RLTR9
chr2	20378966	20381966	ESCTE536	14.995002	9.577845	10.320995	14.235143	RLTR9
chr2	20537179	20540179	ESCTE537	21.326225	18.006348	23.783163	26.335014	RLTR9
chr2	21244588	21247588	ESCTE538	7.664112	10.344072	9.423517	7.1175714	RLTR9
chr2	21454896	21457896	ESCTE539	7.997334	13.025868	12.115951	9.964601	RLTR9
chr2	21459261	21462261	ESCTE540	11.996001	16.473892	15.705862	14.9469	RLTR9
chr2	21495502	21498502	ESCTE541	11.996001	12.6427555	16.60334	17.793928	RLTR9
chr2	21782388	21785388	ESCTE542	10.32989	8.428503	6.731084	9.964601	RLTR9
chr2	21989072	21992072	ESCTE543	9.663445	10.727186	9.423517	9.608722	RLTR9
chr2	22043098	22046098	ESCTE544	12.662446	17.24012	19.295774	23.487986	RLTR9
chr2	22878013	22881013	ESCTE545	18.99367	15.707665	13.910907	19.929201	RLTR9
chr2	23451993	23454993	ESCTE546	10.996335	22.2206	17.949556	29.537922	RLTR9
chr2	23806666	23809666	ESCTE547	9.663445	11.493414	8.974778	8.896964	RLTR9
chr2	23905543	23908543	ESCTE548	11.329556	39.843834	38.59155	30.605558	RLTR9
chr2	23925406	23928406	ESCTE549	7.3308897	5.746707	8.077301	5.6940575	RLTR9
chr2	23962435	23965435	ESCTE550	7.664112	13.025868	16.154602	12.45575	RLTR9
chr2	24250431	24253431	ESCTE551	14.328557	11.876528	9.423517	14.591022	RLTR9
chr2	24321350	24324350	ESCTE552	12.995668	8.428503	10.320995	10.676357	RLTR9
chr2	25779789	25782789	ESCTE553	17.327557	18.389462	14.359646	14.235143	RLTR9
chr2	26877348	26880348	ESCTE554	11.329556	22.986828	12.56469	18.861565	RLTR9
chr2	26884936	26887936	ESCTE555	10.32989	39.843834	26.924335	44.48482	RLTR9
chr2	26970269	26973269	ESCTE556	15.661447	17.24012	12.56469	11.388115	RLTR9
chr2	30937545	30940545	ESCTE557	15.328224	87.349945	101.86373	116.01642	RLTR9
chr2	30946897	30949897	ESCTE558	18.660446	15.707665	13.462168	16.014536	RLTR9
chr2	36321206	36324206	ESCTE559	10.663113	14.17521	14.359646	14.591022	RLTR9
chr2	36366263	36369263	ESCTE560	9.996668	10.727186	9.423517	8.185207	RLTR9
chr2	36709159	36712159	ESCTE562	12.662446	10.727186	8.526039	9.252843	RLTR9
chr2	36713994	36716994	ESCTE563	10.996335	7.279162	10.769734	8.541086	RLTR9
chr2	36769199	36772199	ESCTE564	9.996668	6.512934	9.423517	9.252843	RLTR9
chr2	36774496	36777496	ESCTE565	8.997001	11.876528	10.320995	4.270543	RLTR9
chr2	36774971	36777971	ESCTE566	10.32989	12.259642	11.218473	4.9823003	RLTR9
chr2	37255519	37258519	ESCTE567	11.996001	14.17521	17.500818	14.9469	RLTR9
chr2	37260569	37263569	ESCTE568	10.996335	19.15569	15.257123	22.420351	RLTR9
chr2	37426434	37429434	ESCTE569	10.996335	20.30503	17.949556	18.505686	RLTR9
chr2	39410016	39413016	ESCTE570	13.662112	6.129821	8.974778	9.964601	RLTR9
chr2	39428718	39431718	ESCTE571	16.994335	9.9609585	13.013429	14.591022	RLTR9
chr2	39535738	39538738	ESCTE572	8.330557	13.025868	15.257123	17.082172	RLTR9
chr2	39657595	39660595	ESCTE573	10.663113	6.896048	8.974778	9.252843	RLTR9
chr2	40248249	40251249	ESCTE575	8.330557	6.129821	7.6285615	8.541086	RLTR9
chr2	40521210	40524210	ESCTE577	5.9980006	7.662276	10.769734	10.676357	RLTR9
chr2	40521488	40524488	ESCTE578	6.331223	8.428503	11.218473	11.032236	RLTR9
chr2	41158340	41161340	ESCTE579	11.662779	13.792096	12.56469	14.235143	RLTR9
chr2	42739279	42742279	ESCTE580	9.996668	9.9609585	10.320995	11.743993	RLTR9
chr2	43525982	43528982	ESCTE583	8.997001	5.746707	8.974778	8.185207	RLTR9
chr2	45891828	45894828	ESCTE584	10.663113	9.194731	8.974778	7.47345	RLTR9
chr2	45909108	45912108	ESCTE585	8.663778	7.279162	9.872256	5.6940575	RLTR9
chr2	45909444	45912444	ESCTE586	9.996668	7.662276	11.218473	6.049936	RLTR9
chr2	45909673	45912673	ESCTE587	9.330223	6.896048	11.218473	6.049936	RLTR9
chr2	46721822	46724822	ESCTE589	2.3325558	3.831138	4.487389	2.4911501	RLTR9
chr2	46729216	46732216	ESCTE590	8.330557	12.6427555	9.423517	11.388115	RLTR9
chr2	47520650	47523650	ESCTE591	7.664112	4.9804792	3.1411724	4.6264215	RLTR9
chr2	47555103	47558103	ESCTE592	9.663445	7.279162	4.936128	5.3381786	RLTR9
chr2	48044069	48047069	ESCTE593	7.997334	8.045389	9.872256	9.608722	RLTR9
chr2	48044391	48047391	ESCTE594	8.663778	9.9609585	11.218473	10.676357	RLTR9
chr2	48044615	48047615	ESCTE595	9.663445	11.1103	11.218473	10.676357	RLTR9
chr2	50307926	50310926	ESCTE596	13.328891	11.493414	15.257123	10.676357	RLTR9
chr2	51544789	51547789	ESCTE598	8.997001	16.473892	9.423517	9.608722	RLTR9
chr2	52372332	52375332	ESCTE599	17.66078	18.389462	18.847034	22.420351	RLTR9
chr2	52504842	52507842	ESCTE600	14.661779	11.1103	9.423517	12.099872	RLTR9
chr2	53473106	53476106	ESCTE601	10.996335	12.259642	9.423517	8.541086	RLTR9
chr2	54100314	54103314	ESCTE602	12.329224	7.662276	8.974778	8.185207	RLTR9
chr2	55601536	55604536	ESCTE603	7.3308897	9.9609585	8.077301	7.47345	RLTR9
chr2	55601770	55604770	ESCTE604	7.664112	9.9609585	7.6285615	7.47345	RLTR9
chr2	59229966	59232966	ESCTE605	16.32789	49.42168	55.19489	57.29645	RLTR9
chr2	59376948	59379948	ESCTE606	12.995668	55.168385	51.15624	57.65233	RLTR9
chr2	59888518	59891518	ESCTE607	16.994335	15.324552	18.398296	17.438051	RLTR9
chr2	61999960	62002960	ESCTE609	11.662779	12.6427555	10.320995	8.896964	RLTR9
chr2	65417249	65420249	ESCTE611	16.32789	35.62958	38.142807	40.570156	RLTR9
chr2	65448062	65451062	ESCTE612	12.329224	36.39581	30.514246	40.21428	RLTR9
chr2	67156197	67159197	ESCTE613	9.663445	10.727186	15.257123	11.743993	RLTR9
chr2	67631237	67634237	ESCTE614	4.998334	5.363593	8.526039	7.1175714	RLTR9
chr2	69803276	69806276	ESCTE615	14.995002	9.9609585	16.60334	12.811629	RLTR9
chr2	69803625	69806625	ESCTE616	14.995002	10.344072	17.052078	11.032236	RLTR9
chr2	69810059	69813059	ESCTE617	16.32789	10.344072	9.872256	12.099872	RLTR9
chr2	74581543	74584543	ESCTE618	12.662446	11.1103	9.423517	9.608722	RLTR9
chr2	74581730	74584730	ESCTE619	12.329224	11.1103	9.872256	8.185207	RLTR9
chr2	77335425	77338425	ESCTE620	6.6644454	33.3309	35.001637	37.72313	RLTR9
chr2	78280515	78283515	ESCTE621	7.664112	10.344072	17.500818	16.370415	RLTR9
chr2	78515632	78518632	ESCTE622	6.6644454	7.662276	9.423517	7.1175714	RLTR9
chr2	81713297	81716297	ESCTE623	4.331889	9.194731	8.077301	9.964601	RLTR9
chr2	82844770	82847770	ESCTE625	6.9976673	10.727186	13.462168	12.811629	RLTR9
chr2	83067279	83070279	ESCTE626	8.663778	3.448024	8.077301	6.049936	RLTR9
chr2	84755749	84758749	ESCTE627	16.994335	11.876528	15.705862	19.929201	RLTR9
chr2	85791136	85794136	ESCTE628	7.664112	9.194731	10.769734	8.541086	RLTR9
chr2	85929625	85932625	ESCTE629	7.664112	8.428503	6.731084	6.4058146	RLTR9
chr2	85929775	85932775	ESCTE630	7.997334	9.194731	7.6285615	6.4058146	RLTR9
