chr	start	end	ID_class	score	strand	class	Tet1KO_MethylC	Tet1KO_TAB	Tet2KO_MethylC	Tet2KO_TAB	WT_MethylC	WT_TAB
chr2	36322492	36322920	ESCTE559_REDE	0	+	ESC_REDE	14.214755	4.2997684	41.08588	4.350998	32.77393	7.9104314
chr18	67013006	67013382	ESCTE5590_noclass	0	+	ESC_noclass	55.900883	4.1666665	48.351807	0.86899275	63.72168	7.133884
chr18	67013006	67013382	ESCTE5590_NonEnh	0	+	ESC_NonEnh	55.900883	4.1666665	48.351807	0.86899275	63.72168	7.133884
chr18	67084111	67084498	ESCTE5592_noclass	0	+	ESC_noclass	13.789917	4.347826	34.916	2.2936256	13.423083	2.5467412
chr18	70380587	70381447	ESCTE5594_REDE	0	-	ESC_REDE	0.75757575	0.82304525	5.8957224	1.4269692	2.2509458	0.23809524
chr18	74338353	74338770	ESCTE5602_noclass	0	-	ESC_noclass	46.426796	3.647215	66.231445	1.1529908	57.77289	5.06931
chr18	74391419	74391705	ESCTE5604_noclass	0	-	ESC_noclass	46.209656	2.7098572	42.879776	2.4779613	37.32893	3.265738
chr18	77598043	77598385	ESCTE5609_noclass	0	+	ESC_noclass	69.39988	3.0835228	64.55453	0.980349	81.95605	7.6624956
chr2	36415071	36415937	ESCTE561_REDE	0	-	ESC_REDE	28.857702	6.180754	41.748913	1.8073925	36.586563	7.0962553
chr18	77755440	77755829	ESCTE5610_noclass	0	+	ESC_noclass	3.9320571	2.0851307	26.444153	5.1548867	4.9995546	2.3809988
chr18	80316416	80316716	ESCTE5611_noclass	0	+	ESC_noclass	31.36141	8.429054	55.188824	2.4284036	44.12849	9.675208
chr18	85503318	85504176	ESCTE5616_REDE	0	+	ESC_REDE	0	0.5952381	5.7192984	0.877793	0	0.4385965
chr18	90548968	90549276	ESCTE5623_noclass	0	-	ESC_noclass	58.541668	4.737903	64.47102	1.2231183	71.358025	8.606539
chr19	3154333	3154726	ESCTE5624_noclass	0	+	ESC_noclass	77.66102	4.7964015	78.0154	1.7765169	86.51407	2.0153847
chr19	3154333	3154726	ESCTE5624_NonEnh	0	+	ESC_NonEnh	77.66102	4.7964015	78.0154	1.7765169	86.51407	2.0153847
chr19	7369500	7369877	ESCTE5629_REDE	0	+	ESC_REDE	0.48780483	0.5714286	1.0938654	1.05464	0.28169015	0.40816325
chr19	7746022	7746424	ESCTE5630_noclass	0	+	ESC_noclass	71.46645	5.265279	61.899174	1.7755657	83.62661	4.310887
chr19	8492582	8492974	ESCTE5635_noclass	0	+	ESC_noclass	53.317112	6.0781517	70.496155	1.7439332	64.12362	10.009297
chr19	8492582	8492974	ESCTE5635_NonEnh	0	+	ESC_NonEnh	53.317112	6.0781517	70.496155	1.7439332	64.12362	10.009297
chr19	9511916	9512349	ESCTE5645_noclass	0	+	ESC_noclass	38.68679	10.867894	69.92738	3.3174691	45.05812	13.625862
chr19	10169621	10170038	ESCTE5653_REDE	0	-	ESC_REDE	2.3255816	0	17.101751	1.25	1.3605442	1.8557377
chr19	12069408	12070276	ESCTE5657_REDE	0	-	ESC_REDE	17.042484	8.003223	56.135223	1.7575979	44.147152	9.646958
chr19	13089313	13089714	ESCTE5663_noclass	0	+	ESC_noclass	40.912815	0	35.751354	1.9310507	53.990475	5.957632
chr19	14835685	14836110	ESCTE5668_REDE	0	+	ESC_REDE	0.6605691	0.3125	0.49175975	0.5700512	0.47619048	0.5769231
chr19	16843790	16844720	ESCTE5669_noclass	0	+	ESC_noclass	64.942	8.74834	63.644356	2.1562347	61.240303	13.554579
chr19	16843790	16844720	ESCTE5669_NonEnh	0	+	ESC_NonEnh	64.942	8.74834	63.644356	2.1562347	61.240303	13.554579
chr19	29988692	29989538	ESCTE5686_noclass	0	+	ESC_noclass	59.12195	6.5687203	62.17375	1.6944401	53.17655	8.949944
chr19	29988692	29989538	ESCTE5686_NonEnh	0	+	ESC_NonEnh	59.12195	6.5687203	62.17375	1.6944401	53.17655	8.949944
chr2	37427754	37428115	ESCTE569_noclass	0	-	ESC_noclass	27.821878	3.4099617	57.70177	1.702301	29.68254	7.4147596
chr19	38413790	38414197	ESCTE5699_noclass	0	-	ESC_noclass	15.845767	1.9467787	40.707073	3.9895775	11.000345	3.4440742
chr19	39187276	39188170	ESCTE5700_noclass	0	+	ESC_noclass	46.8512	6.87729	57.50594	3.5114794	47.80122	6.014735
chr19	39187276	39188170	ESCTE5700_NonEnh	0	+	ESC_NonEnh	46.8512	6.87729	57.50594	3.5114794	47.80122	6.014735
chr19	39483706	39484608	ESCTE5702_noclass	0	+	ESC_noclass	50.76411	2.929293	48.286835	0.9433963	62.8525	9.506168
chr19	39483706	39484608	ESCTE5702_NonEnh	0	+	ESC_NonEnh	50.76411	2.929293	48.286835	0.9433963	62.8525	9.506168
chr19	39889781	39890717	ESCTE5713_REDE	0	+	ESC_REDE	14.658581	3.0192006	36.2273	0.7275132	28.521332	6.668415
chr19	41420259	41420652	ESCTE5722_noclass	0	-	ESC_noclass	30.881231	4.2424245	39.99118	1.8104576	32.081593	6.4349823
chr19	46805471	46805652	ESCTE5728_noclass	0	+	ESC_noclass	56.536797	13.52877	57.97222	1.9746377	72.34288	10.750429
chrX	7811406	7811745	ESCTE5785_noclass	0	+	ESC_noclass	28.999865	4.269689	41.424362	5.1469426	34.466232	4.1095505
chrX	7811406	7811745	ESCTE5785_NonEnh	0	+	ESC_NonEnh	28.999865	4.269689	41.424362	5.1469426	34.466232	4.1095505
chrX	15846267	15847118	ESCTE5799_noclass	0	-	ESC_noclass	5.1282053	2.9411764	23.701756	0	7.5757575	5.562241
chrX	15846267	15847118	ESCTE5799_NonEnh	0	-	ESC_NonEnh	5.1282053	2.9411764	23.701756	0	7.5757575	5.562241
chr2	42740604	42740955	ESCTE580_noclass	0	+	ESC_noclass	10.44577	4.341133	35.367893	3.3845685	3.9342484	2.259701
chrX	17751331	17752173	ESCTE5806_REDE	0	-	ESC_REDE	3.157147	4.183007	11.981447	0.5555556	5.4967537	3.1220822
chr2	43527312	43527653	ESCTE583_noclass	0	-	ESC_noclass	50.278133	2.152778	56.13054	1.4822134	56.180737	11.049382
chrX	23940396	23941334	ESCTE5845_noclass	0	-	ESC_noclass	44.844257	3.3653848	73.74937	1.8224331	45.41639	11.603217
chrX	23940396	23941334	ESCTE5845_NonEnh	0	-	ESC_NonEnh	44.844257	3.3653848	73.74937	1.8224331	45.41639	11.603217
chr2	48045702	48046081	ESCTE594_noclass	0	-	ESC_noclass	40.442905	16.346	84.29951	3.5433636	40.016106	9.303562
chrX	41931854	41932121	ESCTE5940_noclass	0	+	ESC_noclass	0	1.5873016	20.242916	2.893408	2.49022	3.9377291
chr2	51448004	51448890	ESCTE597_REDE	0	+	ESC_REDE	0.77519375	0.3448276	4.7172723	0.4127817	9.53613	0.30958942
chr2	53474407	53474805	ESCTE601_noclass	0	-	ESC_noclass	7.437078	3.1811144	14.375794	3.4747703	8.991307	4.5741754
chr2	59378278	59378618	ESCTE606_REDE	0	+	ESC_REDE	6.078807	1.9402883	28.677702	1.6677768	40.373146	11.156731
chr2	59889857	59890179	ESCTE607_noclass	0	+	ESC_noclass	15.860439	5.9764314	49.898445	3.1152809	11.749553	2.4446938
chr2	61984598	61985563	ESCTE608_noclass	0	-	ESC_noclass	4.485593	1.4545455	24.605171	1.9302931	31.53252	7.5271854
chr2	61984598	61985563	ESCTE608_NonEnh	0	-	ESC_NonEnh	4.485593	1.4545455	24.605171	1.9302931	31.53252	7.5271854
chrX	95365251	95365661	ESCTE6134_noclass	0	-	ESC_noclass	23.28722	1.923077	59.30769	9.135332	62.188377	14.730617
chrX	99203525	99203927	ESCTE6141_noclass	0	+	ESC_noclass	54.88782	6.25	44.366352	5.0409484	41.098484	13.012776
chr2	69811371	69811747	ESCTE617_noclass	0	+	ESC_noclass	46.86941	3.136574	53.90148	1.9842504	56.136055	6.380928
chr2	69811371	69811747	ESCTE617_NonEnh	0	+	ESC_NonEnh	46.86941	3.136574	53.90148	1.9842504	56.136055	6.380928
chrX	117209139	117209343	ESCTE6193_noclass	0	+	ESC_noclass	89.55066	0	75.367645	4.5545545	89.08756	6.5679016
chrX	117209139	117209343	ESCTE6193_NonEnh	0	+	ESC_NonEnh	89.55066	0	75.367645	4.5545545	89.08756	6.5679016
chr2	81917406	81918275	ESCTE624_noclass	0	-	ESC_noclass	57.565792	4.0374904	65.51998	1.2040696	75.41602	8.564182
chrX	145089284	145089660	ESCTE6279_noclass	0	+	ESC_noclass	14.0350895	2.1637428	36.23932	0	3.030303	7.5
chrX	147667669	147668044	ESCTE6289_noclass	0	+	ESC_noclass	60.515873	10	70.2381	0.45045045	69.083824	8.764367
chrX	147667669	147668044	ESCTE6289_NonEnh	0	+	ESC_NonEnh	60.515873	10	70.2381	0.45045045	69.083824	8.764367
chr1	10171159	10171531	ESCTE63_REDE	0	+	ESC_REDE	18.361979	2.2426152	59.889065	3.8861911	24.876717	4.346036
chrX	154673117	154673699	ESCTE6313_noclass	0	-	ESC_noclass	18.143812	7.5720553	52.67826	3.52463	35.82916	1.6793191
chrX	154673117	154673699	ESCTE6313_NonEnh	0	-	ESC_NonEnh	18.143812	7.5720553	52.67826	3.52463	35.82916	1.6793191
chr2	87019017	87019917	ESCTE636_noclass	0	-	ESC_noclass	19.396101	3.403941	43.55434	0.86257315	13.929308	4.4034505
chr2	87019017	87019917	ESCTE636_NonEnh	0	-	ESC_NonEnh	19.396101	3.403941	43.55434	0.86257315	13.929308	4.4034505
chr1	10395684	10396061	ESCTE64_noclass	0	+	ESC_noclass	43.65087	8.740734	52.98818	2.519771	43.40708	9.246598
chr2	92565090	92565305	ESCTE661_noclass	0	-	ESC_noclass	65.76053	6.1346483	70.0133	1.2228979	76.99883	6.711929
chr2	92565090	92565305	ESCTE661_NonEnh	0	-	ESC_NonEnh	65.76053	6.1346483	70.0133	1.2228979	76.99883	6.711929
chr2	103664106	103664458	ESCTE678_noclass	0	+	ESC_noclass	57.58827	2.309882	51.063946	0.64400715	68.428314	8.446064
chr2	108843638	108844485	ESCTE681_REDE	0	+	ESC_REDE	1.1904763	1.818783	14.167572	0.9485816	9.233254	2.7448397
chr2	109210344	109210951	ESCTE682_noclass	0	+	ESC_noclass	10.7462225	3.4920635	48.148148	1.5028706	22.777308	7.525537
chr2	116242990	116243893	ESCTE687_REDE	0	+	ESC_REDE	1.8690709	0.8333334	7.0709686	1.6833413	4.2441883	1.8864888
chr2	119042331	119042678	ESCTE691_noclass	0	-	ESC_noclass	60.581383	2.1711974	63.000847	2.5180852	73.04957	6.331198
chr2	122584817	122585189	ESCTE694_noclass	0	+	ESC_noclass	81.82684	3.485577	59.20103	1.0038177	62.365376	5.662447
chr2	129158583	129159012	ESCTE703_noclass	0	-	ESC_noclass	49.52169	5.703704	55.186047	0.72721595	35.206573	5.995393
chr2	129420932	129421345	ESCTE704_noclass	0	+	ESC_noclass	7.3355255	0.6802721	24.295471	3.217378	23.447025	4.071629
chr2	131252679	131252999	ESCTE706_noclass	0	+	ESC_noclass	43.587414	1.823109	49.77553	3.5827453	58.403553	3.775552
chr2	143117754	143118174	ESCTE720_noclass	0	+	ESC_noclass	3.272589	0	7.3433585	0.29239765	10.4962	1.6758242
chr2	143336819	143337223	ESCTE721_noclass	0	+	ESC_noclass	28.045158	1.2310606	67.3544	2.191349	58.817238	10.189841
chr2	150205939	150206306	ESCTE728_noclass	0	+	ESC_noclass	50.12444	1.5476191	52.142773	2.1462986	56.62893	5.926174
chr2	155763163	155763507	ESCTE735_noclass	0	+	ESC_noclass	36.625874	4.7266603	43.05345	0	57.603558	3.6788068
chr2	157139559	157139896	ESCTE738_noclass	0	+	ESC_noclass	62.733772	7.8431373	62.620003	1.25	71.62276	7.032563
chr1	11467027	11467402	ESCTE74_REDE	0	-	ESC_REDE	2.8749027	0	0.6451613	0	0	0.58823526
chr2	159196116	159196522	ESCTE741_noclass	0	-	ESC_noclass	64.574715	0.6060606	59.087227	2.3653667	71.244545	3.0667582
chr2	171120682	171121069	ESCTE749_noclass	0	+	ESC_noclass	74.4174	4.941776	77.88654	1.0523745	77.77105	6.2044783
chr2	171878979	171879785	ESCTE751_REDE	0	-	ESC_REDE	1.0060061	1.0039204	1.9031953	1.0692288	1.4096425	0.71548826
chr2	172262509	172262855	ESCTE752_noclass	0	-	ESC_noclass	59.487732	2.0192308	69.12767	2.657806	62.844437	5.0656614
chr2	172280124	172281062	ESCTE753_noclass	0	-	ESC_noclass	70.890915	6.8686557	74.84669	2.118036	71.36988	8.755108
chr2	172280124	172281062	ESCTE753_NonEnh	0	-	ESC_NonEnh	70.890915	6.8686557	74.84669	2.118036	71.36988	8.755108
chr2	173718227	173718569	ESCTE754_noclass	0	-	ESC_noclass	68.45832	3.4583125	65.00907	1.4930218	76.63049	5.239572
chr3	4210361	4211210	ESCTE766_noclass	0	+	ESC_noclass	42.179863	0.6451613	46.67256	0.7407407	70.675064	3.3442986
chr3	4210361	4211210	ESCTE766_NonEnh	0	+	ESC_NonEnh	42.179863	0.6451613	46.67256	0.7407407	70.675064	3.3442986
chr3	5829608	5830476	ESCTE774_noclass	0	-	ESC_noclass	66.20883	5.4931297	66.28495	1.648656	79.43325	6.2960324
chr3	6767760	6768710	ESCTE779_REDE	0	-	ESC_REDE	4.091294	1.5873015	13.4253435	1.1300505	6.8773046	3.171535
chr3	6965992	6966933	ESCTE781_noclass	0	-	ESC_noclass	46.89803	3.5777779	54.01511	1.1735191	69.42491	9.813763
chr3	6965992	6966933	ESCTE781_NonEnh	0	-	ESC_NonEnh	46.89803	3.5777779	54.01511	1.1735191	69.42491	9.813763
chr3	7399772	7400197	ESCTE784_noclass	0	-	ESC_noclass	87.51315	6.0270743	70.09095	3.0702837	55.66938	11.078601
chr3	7663981	7664936	ESCTE786_noclass	0	-	ESC_noclass	75.725784	1.2191938	81.03624	1.6805409	89.67237	5.8013463
chr3	7663981	7664936	ESCTE786_NonEnh	0	-	ESC_NonEnh	75.725784	1.2191938	81.03624	1.6805409	89.67237	5.8013463
chr3	7804924	7805763	ESCTE789_REDE	0	-	ESC_REDE	0	0.5555556	5.742695	2.077577	3.5352445	0.5714286
chr3	8123426	8124420	ESCTE791_noclass	0	-	ESC_noclass	11.050298	4.9594097	30.47137	1.927921	25.90065	4.2373505
chr3	9986910	9987303	ESCTE795_noclass	0	-	ESC_noclass	70.80066	6.9212523	60.030567	1.0277733	73.74428	5.132628
chr3	9986910	9987303	ESCTE795_NonEnh	0	-	ESC_NonEnh	70.80066	6.9212523	60.030567	1.0277733	73.74428	5.132628
chr3	10759504	10760466	ESCTE799_REDE	0	+	ESC_REDE	6.4516125	1.9199095	22.19437	0.4830918	7.765003	2.6813724
chr3	11322655	11323031	ESCTE805_noclass	0	-	ESC_noclass	53.3378	2.9040406	63.631104	1.4224516	70.46147	9.861765
chr1	12587015	12587398	ESCTE81_REDE	0	+	ESC_REDE	52.859234	4.9480906	71.30018	2.4151478	64.2111	12.603286
chr1	12592658	12593066	ESCTE82_noclass	0	+	ESC_noclass	80.53833	3.4941285	80.97937	1.8570559	82.50172	3.575308
chr3	14445951	14446354	ESCTE826_noclass	0	-	ESC_noclass	73.69286	3.1263	52.368572	1.8123093	88.20396	6.8529873
chr3	14689461	14689877	ESCTE827_noclass	0	-	ESC_noclass	77.59862	2.188889	50.657562	1.1140286	81.72776	3.516306
chr1	12930817	12931201	ESCTE83_noclass	0	+	ESC_noclass	43.43578	5.656566	47.0764	1.1884304	52.73053	5.8881373
chr3	15060400	15060776	ESCTE832_noclass	0	-	ESC_noclass	63.561794	6.8044925	65.947716	1.5523586	77.27563	3.7452824
chr3	15060400	15060776	ESCTE832_NonEnh	0	-	ESC_NonEnh	63.561794	6.8044925	65.947716	1.5523586	77.27563	3.7452824
chr3	15255610	15256070	ESCTE836_noclass	0	-	ESC_noclass	56.054024	9.352174	68.53872	5.6148067	58.77928	9.274387
chr3	16039774	16040167	ESCTE838_noclass	0	-	ESC_noclass	66.065094	2.2036028	72.67157	2.7158284	75.11676	4.3353906
chr3	16252475	16252886	ESCTE841_noclass	0	-	ESC_noclass	78.21914	4.697047	72.87554	1.956014	82.5051	9.46674
chr3	16258942	16259069	ESCTE842_noclass	0	-	ESC_noclass	73.29842	0	65.3042	0.9237288	79.718216	4.6692414
chr3	16645899	16646648	ESCTE849_noclass	0	-	ESC_noclass	61.50792	4.424763	55.81862	0.51282054	76.593025	3.3864975
chr3	16645899	16646648	ESCTE849_NonEnh	0	-	ESC_NonEnh	61.50792	4.424763	55.81862	0.51282054	76.593025	3.3864975
chr3	16801384	16801771	ESCTE851_noclass	0	+	ESC_noclass	51.94664	2.771804	74.866264	1.8614719	53.269947	12.702311
chr3	17046047	17046849	ESCTE852_noclass	0	+	ESC_noclass	69.94449	1.1578947	62.23072	1.5996877	83.64221	3.6656744
chr3	17046047	17046849	ESCTE852_NonEnh	0	+	ESC_NonEnh	69.94449	1.1578947	62.23072	1.5996877	83.64221	3.6656744
chr3	17913869	17914245	ESCTE856_noclass	0	+	ESC_noclass	70.487335	5.3333335	90.45856	0.6535948	64.984985	15.197211
chr3	19109362	19110296	ESCTE859_noclass	0	+	ESC_noclass	70.334755	4.708345	60.542065	2.1615362	73.66912	5.3547797
chr3	19109362	19110296	ESCTE859_NonEnh	0	+	ESC_NonEnh	70.334755	4.708345	60.542065	2.1615362	73.66912	5.3547797
chr1	13506811	13507204	ESCTE86_noclass	0	-	ESC_noclass	58.53982	5.33727	76.87938	3.7266018	51.386944	6.9116697
chr1	13518294	13518690	ESCTE87_noclass	0	-	ESC_noclass	51.715137	7.6497912	61.867123	1.335554	55.97804	7.5324564
chr3	21705217	21705634	ESCTE871_noclass	0	-	ESC_noclass	80.264946	1.7050298	73.51381	1.7388853	74.00765	7.8246865
chr3	21705217	21705634	ESCTE871_NonEnh	0	-	ESC_NonEnh	80.264946	1.7050298	73.51381	1.7388853	74.00765	7.8246865
chr3	22378255	22379116	ESCTE879_noclass	0	+	ESC_noclass	56.25598	2.4611826	61.336697	2.5536473	73.07714	3.5677016
chr3	22378255	22379116	ESCTE879_NonEnh	0	+	ESC_NonEnh	56.25598	2.4611826	61.336697	2.5536473	73.07714	3.5677016
chr3	22564308	22565284	ESCTE881_noclass	0	+	ESC_noclass	61.669235	7.240137	74.05511	0.42786667	71.2798	11.898946
chr3	22564308	22565284	ESCTE881_NonEnh	0	+	ESC_NonEnh	61.669235	7.240137	74.05511	0.42786667	71.2798	11.898946
chr3	25169610	25169979	ESCTE891_noclass	0	-	ESC_noclass	67.98132	1.3333334	55.17682	0.3508772	81.301025	4.7768116
chr3	29024578	29025581	ESCTE895_REDE	0	-	ESC_REDE	1.25	1.6984478	15.304515	1.4779958	9.984843	2.3427212
chr1	13811985	13812588	ESCTE90_noclass	0	+	ESC_noclass	69.24508	2.25	55.555557	0	89.747475	2.3436837
chr1	13811985	13812588	ESCTE90_NonEnh	0	+	ESC_NonEnh	69.24508	2.25	55.555557	0	89.747475	2.3436837
chr3	31755141	31756073	ESCTE901_noclass	0	+	ESC_noclass	61.83908	2.7457755	62.204266	1.3387648	79.79445	2.2486775
chr3	31755141	31756073	ESCTE901_NonEnh	0	+	ESC_NonEnh	61.83908	2.7457755	62.204266	1.3387648	79.79445	2.2486775
chr3	32705647	32706054	ESCTE903_noclass	0	-	ESC_noclass	15.78977	1.8945885	2.7742205	1.3380799	2.9261255	0.9988854
chr3	33990570	33990893	ESCTE906_noclass	0	+	ESC_noclass	0	0.7352941	1.6	1.0370371	1.7371286	0.3846154
chr3	46682813	46683221	ESCTE933_noclass	0	+	ESC_noclass	60.411926	2.4305558	71.817726	2.6420033	80.4798	3.7695622
chr3	47836658	47837487	ESCTE941_noclass	0	+	ESC_noclass	13.839747	4.3333335	44.19079	1.3474026	58.996216	4.5104036
chr3	47836658	47837487	ESCTE941_NonEnh	0	+	ESC_NonEnh	13.839747	4.3333335	44.19079	1.3474026	58.996216	4.5104036
chr1	14733844	14734782	ESCTE95_noclass	0	+	ESC_noclass	56.685867	8.777252	28.935186	0.9259259	70.695045	5.02117
chr1	14733844	14734782	ESCTE95_NonEnh	0	+	ESC_NonEnh	56.685867	8.777252	28.935186	0.9259259	70.695045	5.02117
chr3	52562774	52563124	ESCTE951_REDE	0	-	ESC_REDE	7.081459	3.5479736	28.768381	3.011928	13.111343	2.405408
chr3	59710117	59711002	ESCTE960_noclass	0	+	ESC_noclass	70.21726	2.4666667	67.840385	1.6484632	82.90243	7.082865
chr3	59710117	59711002	ESCTE960_NonEnh	0	+	ESC_NonEnh	70.21726	2.4666667	67.840385	1.6484632	82.90243	7.082865
chr3	64321635	64322497	ESCTE970_REDE	0	-	ESC_REDE	1.0416666	1.4495798	22.126574	2.4202363	9.781209	3.3142276
chr3	74666829	74667684	ESCTE979_noclass	0	-	ESC_noclass	37.678238	3.5915697	53.448757	3.3459878	67.4989	8.060662
chr3	74666829	74667684	ESCTE979_NonEnh	0	-	ESC_NonEnh	37.678238	3.5915697	53.448757	3.3459878	67.4989	8.060662
chr3	78196521	78197346	ESCTE987_noclass	0	+	ESC_noclass	38.246754	3.75	56.30911	2.8381958	60.84967	9.123682
chr3	78196521	78197346	ESCTE987_NonEnh	0	+	ESC_NonEnh	38.246754	3.75	56.30911	2.8381958	60.84967	9.123682
chr3	78637952	78638884	ESCTE989_noclass	0	-	ESC_noclass	69.948265	3.5606065	71.69292	0.57234436	76.00309	4.3563404
chr3	78637952	78638884	ESCTE989_NonEnh	0	-	ESC_NonEnh	69.948265	3.5606065	71.69292	0.57234436	76.00309	4.3563404
chr3	85136109	85136430	ESCTE998_noclass	0	-	ESC_noclass	13.888433	2.4758453	52.567497	2.8581433	19.968895	9.188597
